890020,"2025-10-07 08:39:53.45","#EM0020",50.00,68.00,93.00,120.90,"2025-10-07","149099950","MCO",4,,,,"","ALMA","EM0020A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890021,"2025-10-07 08:39:53.45","#EM0021",50.00,68.00,93.00,120.90,"2025-10-07","149099976","MCO",4,,,,"","ALMA","EM0021A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890022,"2025-10-07 08:39:53.45","#EM0022",50.00,68.00,93.00,120.90,"2025-10-07","149099990","MCO",4,,,,"","ALMA","EM0022A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890023,"2025-10-07 08:39:53.45","#EM0023",50.00,68.00,93.00,120.90,"2025-10-07","149100003","MCO",4,,,,"","ALMA","EM0023A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890024,"2025-10-07 08:39:53.45","#EM0024",50.00,68.00,93.00,120.90,"2025-10-07","149100014","MCO",4,,,,"","ALMA","EM0024A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890025,"2025-10-07 08:39:53.45","#EM0025",50.00,68.00,93.00,120.90,"2025-10-07","149100025","MCO",4,,,,"","ALMA","EM0025A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890026,"2025-10-07 08:39:53.45","#EM0026",50.00,68.00,93.00,120.90,"2025-10-07","149100040","MCO",4,,,,"","ALMA","EM0026A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890027,"2025-10-07 08:39:53.45","#EM0027",50.00,68.00,93.00,120.90,"2025-10-07","149100073","MCO",4,,,,"","ALMA","EM0027A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890028,"2025-10-07 08:39:53.45","#EM0028",50.00,68.00,93.00,120.90,"2025-10-07","149100188","MCO",4,,,,"","ALMA","EM0028A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890029,"2025-10-07 08:39:53.45","#EM0029",50.00,68.00,93.00,120.90,"2025-10-07","149100275","MCO",4,,,,"","ALMA","EM0029A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890030,"2025-10-07 08:39:53.45","#EM0030",50.00,68.00,93.00,120.90,"2025-10-07","149100325","MCO",4,,,,"","ALMA","EM0030A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890031,"2025-10-07 08:39:53.45","#EM0031",50.00,68.00,93.00,120.90,"2025-10-07","149100330","MCO",4,,,,"","ALMA","EM0031A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890032,"2025-10-07 08:39:53.45","#EM0032",50.00,68.00,93.00,120.90,"2025-10-07","149100334","MCO",4,,,,"","ALMA","EM0032A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890033,"2025-10-07 08:39:53.45","#EM0033",50.00,68.00,93.00,120.90,"2025-10-07","149100360","MCO",4,,,,"","ALMA","EM0033A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890034,"2025-10-07 08:39:53.45","#EM0034",50.00,68.00,93.00,120.90,"2025-10-07","149100421","MCO",4,,,,"","ALMA","EM0034A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890035,"2025-10-07 08:39:53.45","#EM0035",50.00,68.00,93.00,120.90,"2025-10-07","149100447","MCO",4,,,,"","ALMA","EM0035A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890036,"2025-10-07 08:39:53.45","#EM0036",50.00,68.00,93.00,120.90,"2025-10-07","149100453","MCO",4,,,,"","ALMA","EM0036A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890037,"2025-10-07 08:39:53.45","#EM0037",50.00,68.00,93.00,120.90,"2025-10-07","149100490","MCO",4,,,,"","ALMA","EM0037A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890038,"2025-10-07 08:39:53.45","#EM0038",50.00,68.00,93.00,120.90,"2025-10-07","149100495","MCO",4,,,,"","ALMA","EM0038A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890039,"2025-10-07 08:39:53.45","#EM0039",50.00,68.00,93.00,120.90,"2025-10-07","149100516","MCO",4,,,,"","ALMA","EM0039A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890040,"2025-10-07 08:39:53.45","#EM0040",50.00,68.00,93.00,120.90,"2025-10-07","149100519","MCO",4,,,,"","ALMA","EM0040A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890041,"2025-10-07 08:39:53.45","#EM0041",50.00,68.00,93.00,120.90,"2025-10-07","149100524","MCO",4,,,,"","ALMA","EM0041A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890042,"2025-10-07 08:39:53.45","#EM0042",50.00,68.00,93.00,120.90,"2025-10-07","149100528","MCO",4,,,,"","ALMA","EM0042A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890043,"2025-10-07 08:39:53.45","#EM0043",50.00,68.00,93.00,120.90,"2025-10-07","149100534","MCO",4,,,,"","ALMA","EM0043A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890044,"2025-10-07 08:39:53.45","#EM0044",50.00,68.00,93.00,120.90,"2025-10-07","149100541","MCO",4,,,,"","ALMA","EM0044A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890045,"2025-10-07 08:39:53.45","#EM0045",50.00,68.00,93.00,120.90,"2025-10-07","149100560","MCO",4,,,,"","ALMA","EM0045A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890046,"2025-10-07 08:39:53.45","#EM0046",50.00,68.00,93.00,120.90,"2025-10-07","149100566","MCO",4,,,,"","ALMA","EM0046A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890047,"2025-10-07 08:39:53.45","#EM0047",50.00,68.00,93.00,120.90,"2025-10-07","149100573","MCO",4,,,,"","ALMA","EM0047A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890048,"2025-10-07 08:39:53.45","#EM0048",50.00,68.00,93.00,120.90,"2025-10-07","149100611","MCO",4,,,,"","ALMA","EM0048A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890049,"2025-10-07 08:39:53.45","#EM0049",50.00,68.00,93.00,120.90,"2025-10-07","149100616","MCO",4,,,,"","ALMA","EM0049A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890050,"2025-10-07 08:39:53.45","#EM0050",50.00,68.00,93.00,120.90,"2025-10-07","149100637","MCO",4,,,,"","ALMA","EM0050A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890051,"2025-10-07 08:39:53.45","#EM0051",50.00,68.00,93.00,120.90,"2025-10-07","149100644","MCO",4,,,,"","ALMA","EM0051A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890052,"2025-10-07 08:39:53.45","#EM0052",50.00,68.00,93.00,120.90,"2025-10-07","149100645","MCO",4,,,,"","ALMA","EM0052A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890053,"2025-10-07 08:39:53.45","#EM0053",50.00,68.00,93.00,120.90,"2025-10-07","149100650","MCO",4,,,,"","ALMA","EM0053A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890054,"2025-10-07 08:39:53.45","#EM0054",50.00,68.00,93.00,120.90,"2025-10-07","149100659","MCO",4,,,,"","ALMA","EM0054A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890055,"2025-10-07 08:39:53.45","#EM0055",50.00,68.00,93.00,120.90,"2025-10-07","149100666","MCO",4,,,,"","ALMA","EM0055A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890056,"2025-10-07 08:39:53.45","#EM0056",50.00,68.00,93.00,120.90,"2025-10-07","149100680","MCO",4,,,,"","ALMA","EM0056A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890057,"2025-10-07 08:39:53.45","#EM0057",50.00,68.00,93.00,120.90,"2025-10-07","149100690","MCO",4,,,,"","ALMA","EM0057A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890058,"2025-10-07 08:39:53.45","#EM0058",50.00,68.00,93.00,120.90,"2025-10-07","149100696","MCO",4,,,,"","ALMA","EM0058A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890059,"2025-10-07 08:39:53.45","#EM0059",50.00,68.00,93.00,120.90,"2025-10-07","149100732","MCO",4,,,,"","ALMA","EM0059A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890060,"2025-10-07 08:39:53.45","#EM0060",50.00,68.00,93.00,120.90,"2025-10-07","149100737","MCO",4,,,,"","ALMA","EM0060A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890061,"2025-10-07 08:39:53.45","#EM0061",50.00,68.00,93.00,120.90,"2025-10-07","149100758","MCO",4,,,,"","ALMA","EM0061A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890062,"2025-10-07 08:39:53.45","#EM0062",50.00,68.00,93.00,120.90,"2025-10-07","149100765","MCO",4,,,,"","ALMA","EM0062A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890063,"2025-10-07 08:39:53.45","#EM0063",50.00,68.00,93.00,120.90,"2025-10-07","149100769","MCO",4,,,,"","ALMA","EM0063A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890064,"2025-10-07 08:39:53.45","#EM0064",50.00,68.00,93.00,120.90,"2025-10-07","149100770","MCO",4,,,,"","ALMA","EM0064A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890065,"2025-10-07 08:39:53.45","#EM0065",50.00,68.00,93.00,120.90,"2025-10-07","149100785","MCO",4,,,,"","ALMA","EM0065A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890066,"2025-10-07 08:39:53.45","#EM0066",50.00,68.00,93.00,120.90,"2025-10-07","149100796","MCO",4,,,,"","ALMA","EM0066A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890067,"2025-10-07 08:39:53.45","#EM0067",50.00,68.00,93.00,120.90,"2025-10-07","149100799","MCO",4,,,,"","ALMA","EM0067A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890068,"2025-10-07 08:39:53.45","#EM0068",50.00,68.00,93.00,120.90,"2025-10-07","149100808","MCO",4,,,,"","ALMA","EM0068A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890069,"2025-10-07 08:39:53.45","#EM0069",50.00,68.00,93.00,120.90,"2025-10-07","149100812","MCO",4,,,,"","ALMA","EM0069A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890070,"2025-10-07 08:39:53.45","#EM0070",50.00,68.00,93.00,120.90,"2025-10-07","149100853","MCO",4,,,,"","ALMA","EM0070A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890071,"2025-10-07 08:39:53.45","#EM0071",50.00,68.00,93.00,120.90,"2025-10-07","149100858","MCO",4,,,,"","ALMA","EM0071A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890072,"2025-10-07 08:39:53.45","#EM0072",50.00,68.00,93.00,120.90,"2025-10-07","149100879","MCO",4,,,,"","ALMA","EM0072A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890073,"2025-10-07 08:39:53.45","#EM0073",50.00,68.00,93.00,120.90,"2025-10-07","149100881","MCO",4,,,,"","ALMA","EM0073A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890074,"2025-10-07 08:39:53.45","#EM0074",50.00,68.00,93.00,120.90,"2025-10-07","149100888","MCO",4,,,,"","ALMA","EM0074A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890075,"2025-10-07 08:39:53.45","#EM0075",50.00,68.00,93.00,120.90,"2025-10-07","149100894","MCO",4,,,,"","ALMA","EM0075A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890076,"2025-10-07 08:39:53.45","#EM0076",50.00,68.00,93.00,120.90,"2025-10-07","149100914","MCO",4,,,,"","ALMA","EM0076A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890077,"2025-10-07 08:39:53.45","#EM0077",50.00,68.00,93.00,120.90,"2025-10-07","149100917","MCO",4,,,,"","ALMA","EM0077A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890078,"2025-10-07 08:39:53.45","#EM0078",50.00,68.00,93.00,120.90,"2025-10-07","149100922","MCO",4,,,,"","ALMA","EM0078A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890079,"2025-10-07 08:39:53.45","#EM0079",50.00,68.00,93.00,120.90,"2025-10-07","149100927","MCO",4,,,,"","ALMA","EM0079A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890080,"2025-10-07 08:39:53.45","#EM0080",50.00,68.00,93.00,120.90,"2025-10-07","149100938","MCO",4,,,,"","ALMA","EM0080A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890081,"2025-10-07 08:39:53.45","#EM0081",50.00,68.00,93.00,120.90,"2025-10-07","149100971","MCO",4,,,,"","ALMA","EM0081A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890082,"2025-10-07 08:39:53.45","#EM0082",50.00,68.00,93.00,120.90,"2025-10-07","149100979","MCO",4,,,,"","ALMA","EM0082A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890083,"2025-10-07 08:39:53.45","#EM0083",50.00,68.00,93.00,120.90,"2025-10-07","149101000","MCO",4,,,,"","ALMA","EM0083A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890084,"2025-10-07 08:39:53.45","#EM0084",50.00,68.00,93.00,120.90,"2025-10-07","149101001","MCO",4,,,,"","ALMA","EM0084A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890085,"2025-10-07 08:39:53.45","#EM0085",50.00,68.00,93.00,120.90,"2025-10-07","149101005","MCO",4,,,,"","ALMA","EM0085A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890086,"2025-10-07 08:39:53.45","#EM0086",50.00,68.00,93.00,120.90,"2025-10-07","149101019","MCO",4,,,,"","ALMA","EM0086A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
890087,"2025-10-07 08:39:53.45","#EM0087",50.00,68.00,93.00,120.90,"2025-10-07","149101033","MCO",4,,,,"","ALMA","EM0087A1",30083,1001,"2025-10-07","2025-11-19","USD",93.00,100,"3XS:10|2XS:10|XS:10|S:10|M:10|L:10|XL:10|2XL:10|3XL:10|4XL:10"
