Action Type,Option ID,Location Type,Location ID,On-Query Reason Code
ADD,100010944,Parent Warehouse,FC01,15
ADD,100010945,Parent Warehouse,FC01,15
ADD,100010946,Parent Warehouse,FC01,15
ADD,100010963,Parent Warehouse,FC01,15
ADD,100010979,Parent Warehouse,FC01,15
ADD,100010981,Parent Warehouse,FC01,15
ADD,100011005,Parent Warehouse,FC01,15
ADD,100011006,Parent Warehouse,FC01,15
ADD,100011007,Parent Warehouse,FC01,15
ADD,100011008,Parent Warehouse,FC01,15
ADD,100011009,Parent Warehouse,FC01,15
ADD,100011029,Parent Warehouse,FC01,15
ADD,100011031,Parent Warehouse,FC01,15
ADD,100011032,Parent Warehouse,FC01,15
ADD,100011034,Parent Warehouse,FC01,15
ADD,100011046,Parent Warehouse,FC01,15
ADD,100011047,Parent Warehouse,FC01,15
ADD,100011075,Parent Warehouse,FC01,15
ADD,100011079,Parent Warehouse,FC01,15
ADD,100011081,Parent Warehouse,FC01,15
ADD,100011091,Parent Warehouse,FC01,15
ADD,100011106,Parent Warehouse,FC01,15
ADD,100011107,Parent Warehouse,FC01,15
ADD,100011109,Parent Warehouse,FC01,15
ADD,100011110,Parent Warehouse,FC01,15
ADD,100011111,Parent Warehouse,FC01,15
ADD,100011112,Parent Warehouse,FC01,15
ADD,100011124,Parent Warehouse,FC01,15
ADD,100011140,Parent Warehouse,FC01,15
ADD,100011155,Parent Warehouse,FC01,15
ADD,100011156,Parent Warehouse,FC01,15
ADD,100011157,Parent Warehouse,FC01,15
ADD,100011169,Parent Warehouse,FC01,15
ADD,100011182,Parent Warehouse,FC01,15
ADD,100011202,Parent Warehouse,FC01,15
ADD,100011212,Parent Warehouse,FC01,15
ADD,100011243,Parent Warehouse,FC01,15
ADD,100011245,Parent Warehouse,FC01,15
ADD,100011246,Parent Warehouse,FC01,15
ADD,100011257,Parent Warehouse,FC01,15
ADD,100011265,Parent Warehouse,FC01,15
ADD,100011282,Parent Warehouse,FC01,15
ADD,100011283,Parent Warehouse,FC01,15
ADD,100011284,Parent Warehouse,FC01,15
ADD,100011285,Parent Warehouse,FC01,15
ADD,100011286,Parent Warehouse,FC01,15
ADD,100011287,Parent Warehouse,FC01,15
ADD,100011293,Parent Warehouse,FC01,15
ADD,100011295,Parent Warehouse,FC01,15
ADD,100011296,Parent Warehouse,FC01,15
ADD,100011297,Parent Warehouse,FC01,15
ADD,100011299,Parent Warehouse,FC01,15
ADD,100011311,Parent Warehouse,FC01,15
ADD,100011337,Parent Warehouse,FC01,15
ADD,100011339,Parent Warehouse,FC01,15
ADD,100011349,Parent Warehouse,FC01,15
ADD,100011359,Parent Warehouse,FC01,15
ADD,100011362,Parent Warehouse,FC01,15
ADD,100011377,Parent Warehouse,FC01,15
ADD,100011394,Parent Warehouse,FC01,15
ADD,100011399,Parent Warehouse,FC01,15
ADD,100011403,Parent Warehouse,FC01,15
ADD,100011404,Parent Warehouse,FC01,15
ADD,100011417,Parent Warehouse,FC01,15
ADD,100011429,Parent Warehouse,FC01,15
ADD,100011439,Parent Warehouse,FC01,15
ADD,100011445,Parent Warehouse,FC01,15
ADD,100011456,Parent Warehouse,FC01,15
ADD,100011473,Parent Warehouse,FC01,15
ADD,100011474,Parent Warehouse,FC01,15
ADD,100011486,Parent Warehouse,FC01,15
ADD,100011488,Parent Warehouse,FC01,15
ADD,100011490,Parent Warehouse,FC01,15
ADD,100011491,Parent Warehouse,FC01,15
ADD,100011507,Parent Warehouse,FC01,15
ADD,100011524,Parent Warehouse,FC01,15
ADD,100011525,Parent Warehouse,FC01,15
ADD,100011527,Parent Warehouse,FC01,15
ADD,100011528,Parent Warehouse,FC01,15
ADD,100011540,Parent Warehouse,FC01,15
ADD,100011542,Parent Warehouse,FC01,15
ADD,100011696,Parent Warehouse,FC01,15
ADD,100011904,Parent Warehouse,FC01,15
ADD,100011938,Parent Warehouse,FC01,15
ADD,100011955,Parent Warehouse,FC01,15
ADD,100012000,Parent Warehouse,FC01,15
ADD,100012018,Parent Warehouse,FC01,15
ADD,100012044,Parent Warehouse,FC01,15
ADD,100012080,Parent Warehouse,FC01,15
ADD,100012095,Parent Warehouse,FC01,15
ADD,100012096,Parent Warehouse,FC01,15
ADD,100012155,Parent Warehouse,FC01,15
ADD,100012295,Parent Warehouse,FC01,15
ADD,100012543,Parent Warehouse,FC01,15
ADD,100012562,Parent Warehouse,FC01,15
ADD,100012566,Parent Warehouse,FC01,15
ADD,100012594,Parent Warehouse,FC01,15
ADD,100012603,Parent Warehouse,FC01,15
ADD,100012637,Parent Warehouse,FC01,15
ADD,100012678,Parent Warehouse,FC01,15
ADD,100012684,Parent Warehouse,FC01,15
ADD,100012685,Parent Warehouse,FC01,15
ADD,100012729,Parent Warehouse,FC01,15
ADD,100012767,Parent Warehouse,FC01,15
ADD,100012777,Parent Warehouse,FC01,15
ADD,100012800,Parent Warehouse,FC01,15
ADD,100012806,Parent Warehouse,FC01,15
ADD,100012809,Parent Warehouse,FC01,15
ADD,100012813,Parent Warehouse,FC01,15
ADD,100012819,Parent Warehouse,FC01,15
ADD,100012850,Parent Warehouse,FC01,15
ADD,100012853,Parent Warehouse,FC01,15
ADD,100012944,Parent Warehouse,FC01,15
ADD,100012945,Parent Warehouse,FC01,15
ADD,100012946,Parent Warehouse,FC01,15
ADD,100012993,Parent Warehouse,FC01,15
ADD,100013018,Parent Warehouse,FC01,15
ADD,100013023,Parent Warehouse,FC01,15
ADD,100013112,Parent Warehouse,FC01,15
ADD,100013157,Parent Warehouse,FC01,15
ADD,100013166,Parent Warehouse,FC01,15
ADD,100013170,Parent Warehouse,FC01,15
ADD,100013177,Parent Warehouse,FC01,15
ADD,100013227,Parent Warehouse,FC01,15
ADD,100013228,Parent Warehouse,FC01,15
ADD,100013230,Parent Warehouse,FC01,15
ADD,100013231,Parent Warehouse,FC01,15
ADD,100013232,Parent Warehouse,FC01,15
ADD,100013234,Parent Warehouse,FC01,15
ADD,100013236,Parent Warehouse,FC01,15
ADD,100013239,Parent Warehouse,FC01,15
ADD,100013241,Parent Warehouse,FC01,15
ADD,100013243,Parent Warehouse,FC01,15
ADD,100013244,Parent Warehouse,FC01,15
ADD,100013245,Parent Warehouse,FC01,15
ADD,100013246,Parent Warehouse,FC01,15
ADD,100013248,Parent Warehouse,FC01,15
ADD,100013249,Parent Warehouse,FC01,15
ADD,100013250,Parent Warehouse,FC01,15
ADD,100013251,Parent Warehouse,FC01,15
ADD,100013254,Parent Warehouse,FC01,15
ADD,100013258,Parent Warehouse,FC01,15
ADD,100013259,Parent Warehouse,FC01,15
ADD,100013260,Parent Warehouse,FC01,15
ADD,100013262,Parent Warehouse,FC01,15
ADD,100013263,Parent Warehouse,FC01,15
ADD,100013264,Parent Warehouse,FC01,15
ADD,100013265,Parent Warehouse,FC01,15
ADD,100013273,Parent Warehouse,FC01,15
ADD,100013274,Parent Warehouse,FC01,15
ADD,100013275,Parent Warehouse,FC01,15
ADD,100013278,Parent Warehouse,FC01,15
ADD,100013279,Parent Warehouse,FC01,15
ADD,100013280,Parent Warehouse,FC01,15
ADD,100013282,Parent Warehouse,FC01,15
ADD,100013283,Parent Warehouse,FC01,15
ADD,100013285,Parent Warehouse,FC01,15
ADD,100013286,Parent Warehouse,FC01,15
ADD,100013287,Parent Warehouse,FC01,15
ADD,100013295,Parent Warehouse,FC01,15
ADD,100013296,Parent Warehouse,FC01,15
ADD,100013297,Parent Warehouse,FC01,15
ADD,100013302,Parent Warehouse,FC01,15
ADD,100013303,Parent Warehouse,FC01,15
ADD,100013313,Parent Warehouse,FC01,15
ADD,100013315,Parent Warehouse,FC01,15
ADD,100013316,Parent Warehouse,FC01,15
ADD,100013317,Parent Warehouse,FC01,15
ADD,100013321,Parent Warehouse,FC01,15
ADD,100013322,Parent Warehouse,FC01,15
ADD,100013323,Parent Warehouse,FC01,15
ADD,100013324,Parent Warehouse,FC01,15
ADD,100013326,Parent Warehouse,FC01,15
ADD,100013327,Parent Warehouse,FC01,15
ADD,100013329,Parent Warehouse,FC01,15
ADD,100013330,Parent Warehouse,FC01,15
ADD,100013331,Parent Warehouse,FC01,15
ADD,100013332,Parent Warehouse,FC01,15
ADD,100013333,Parent Warehouse,FC01,15
ADD,100013336,Parent Warehouse,FC01,15
ADD,100013337,Parent Warehouse,FC01,15
ADD,100013340,Parent Warehouse,FC01,15
ADD,100013341,Parent Warehouse,FC01,15
ADD,100013342,Parent Warehouse,FC01,15
ADD,100013343,Parent Warehouse,FC01,15
ADD,100013345,Parent Warehouse,FC01,15
ADD,100013346,Parent Warehouse,FC01,15
ADD,100013350,Parent Warehouse,FC01,15
ADD,100013351,Parent Warehouse,FC01,15
ADD,100013352,Parent Warehouse,FC01,15
ADD,100013353,Parent Warehouse,FC01,15
ADD,100013354,Parent Warehouse,FC01,15
ADD,100013356,Parent Warehouse,FC01,15
ADD,100013357,Parent Warehouse,FC01,15
ADD,100013359,Parent Warehouse,FC01,15
ADD,100013360,Parent Warehouse,FC01,15
ADD,100013362,Parent Warehouse,FC01,15
ADD,100013363,Parent Warehouse,FC01,15
ADD,100013364,Parent Warehouse,FC01,15
ADD,100013365,Parent Warehouse,FC01,15
ADD,100013366,Parent Warehouse,FC01,15
ADD,100013369,Parent Warehouse,FC01,15
ADD,100013370,Parent Warehouse,FC01,15
ADD,100013373,Parent Warehouse,FC01,15
ADD,100013375,Parent Warehouse,FC01,15
ADD,100013379,Parent Warehouse,FC01,15
ADD,100013385,Parent Warehouse,FC01,15
ADD,100013388,Parent Warehouse,FC01,15
ADD,100013389,Parent Warehouse,FC01,15
ADD,100013390,Parent Warehouse,FC01,15
ADD,100013391,Parent Warehouse,FC01,15
ADD,100013392,Parent Warehouse,FC01,15
ADD,100013394,Parent Warehouse,FC01,15
ADD,100013395,Parent Warehouse,FC01,15
ADD,100013396,Parent Warehouse,FC01,15
ADD,100013397,Parent Warehouse,FC01,15
ADD,100013398,Parent Warehouse,FC01,15
ADD,100013399,Parent Warehouse,FC01,15
ADD,100013403,Parent Warehouse,FC01,15
ADD,100013404,Parent Warehouse,FC01,15
ADD,100013409,Parent Warehouse,FC01,15
ADD,100013411,Parent Warehouse,FC01,15
ADD,100013412,Parent Warehouse,FC01,15
ADD,100013416,Parent Warehouse,FC01,15
ADD,100013418,Parent Warehouse,FC01,15
ADD,100013423,Parent Warehouse,FC01,15
ADD,100013424,Parent Warehouse,FC01,15
ADD,100013426,Parent Warehouse,FC01,15
ADD,100013429,Parent Warehouse,FC01,15
ADD,100013430,Parent Warehouse,FC01,15
ADD,100013431,Parent Warehouse,FC01,15
ADD,100013432,Parent Warehouse,FC01,15
ADD,100013433,Parent Warehouse,FC01,15
ADD,100013434,Parent Warehouse,FC01,15
ADD,100013440,Parent Warehouse,FC01,15
ADD,100013441,Parent Warehouse,FC01,15
ADD,100013442,Parent Warehouse,FC01,15
ADD,100013444,Parent Warehouse,FC01,15
ADD,100013445,Parent Warehouse,FC01,15
ADD,100013447,Parent Warehouse,FC01,15
ADD,100013448,Parent Warehouse,FC01,15
ADD,100013450,Parent Warehouse,FC01,15
ADD,100013451,Parent Warehouse,FC01,15
ADD,100013452,Parent Warehouse,FC01,15
ADD,100013455,Parent Warehouse,FC01,15
ADD,100013456,Parent Warehouse,FC01,15
ADD,100013457,Parent Warehouse,FC01,15
ADD,100013458,Parent Warehouse,FC01,15
ADD,100013459,Parent Warehouse,FC01,15
ADD,100013460,Parent Warehouse,FC01,15
ADD,100013461,Parent Warehouse,FC01,15
ADD,100013462,Parent Warehouse,FC01,15
ADD,100013463,Parent Warehouse,FC01,15
ADD,100013464,Parent Warehouse,FC01,15
ADD,100013465,Parent Warehouse,FC01,15
ADD,100013468,Parent Warehouse,FC01,15
ADD,100013469,Parent Warehouse,FC01,15
ADD,100013470,Parent Warehouse,FC01,15
ADD,100013474,Parent Warehouse,FC01,15
ADD,100013475,Parent Warehouse,FC01,15
ADD,100013480,Parent Warehouse,FC01,15
ADD,100013481,Parent Warehouse,FC01,15
ADD,100013482,Parent Warehouse,FC01,15
ADD,100013483,Parent Warehouse,FC01,15
ADD,100013484,Parent Warehouse,FC01,15
ADD,100013485,Parent Warehouse,FC01,15
ADD,100013486,Parent Warehouse,FC01,15
ADD,100013487,Parent Warehouse,FC01,15
ADD,100013490,Parent Warehouse,FC01,15
ADD,100013494,Parent Warehouse,FC01,15
ADD,100013497,Parent Warehouse,FC01,15
ADD,100013499,Parent Warehouse,FC01,15
ADD,100013501,Parent Warehouse,FC01,15
ADD,100013503,Parent Warehouse,FC01,15
ADD,100013504,Parent Warehouse,FC01,15
ADD,100013508,Parent Warehouse,FC01,15
ADD,100013509,Parent Warehouse,FC01,15
ADD,100013510,Parent Warehouse,FC01,15
ADD,100013512,Parent Warehouse,FC01,15
ADD,100013518,Parent Warehouse,FC01,15
ADD,100013521,Parent Warehouse,FC01,15
ADD,100013522,Parent Warehouse,FC01,15
ADD,100013523,Parent Warehouse,FC01,15
ADD,100013524,Parent Warehouse,FC01,15
ADD,100013525,Parent Warehouse,FC01,15
ADD,100013526,Parent Warehouse,FC01,15
ADD,100013528,Parent Warehouse,FC01,15
ADD,100013529,Parent Warehouse,FC01,15
ADD,100013534,Parent Warehouse,FC01,15
ADD,100013535,Parent Warehouse,FC01,15
ADD,100013536,Parent Warehouse,FC01,15
ADD,100013538,Parent Warehouse,FC01,15
ADD,100013539,Parent Warehouse,FC01,15
ADD,100013540,Parent Warehouse,FC01,15
ADD,100013541,Parent Warehouse,FC01,15
ADD,100013542,Parent Warehouse,FC01,15
ADD,100013543,Parent Warehouse,FC01,15
ADD,100013545,Parent Warehouse,FC01,15
ADD,100013547,Parent Warehouse,FC01,15
ADD,100013551,Parent Warehouse,FC01,15
ADD,100013553,Parent Warehouse,FC01,15
ADD,100013555,Parent Warehouse,FC01,15
ADD,100013556,Parent Warehouse,FC01,15
ADD,100013557,Parent Warehouse,FC01,15
ADD,100013559,Parent Warehouse,FC01,15
ADD,100013560,Parent Warehouse,FC01,15
ADD,100013561,Parent Warehouse,FC01,15
ADD,100013562,Parent Warehouse,FC01,15
ADD,100013563,Parent Warehouse,FC01,15
ADD,100013564,Parent Warehouse,FC01,15
ADD,100013565,Parent Warehouse,FC01,15
ADD,100013566,Parent Warehouse,FC01,15
ADD,100013567,Parent Warehouse,FC01,15
ADD,100013568,Parent Warehouse,FC01,15
ADD,100013570,Parent Warehouse,FC01,15
ADD,100013572,Parent Warehouse,FC01,15
ADD,100013573,Parent Warehouse,FC01,15
ADD,100013574,Parent Warehouse,FC01,15
ADD,100013575,Parent Warehouse,FC01,15
ADD,100013578,Parent Warehouse,FC01,15
ADD,100013579,Parent Warehouse,FC01,15
ADD,100013580,Parent Warehouse,FC01,15
ADD,100013581,Parent Warehouse,FC01,15
ADD,100013582,Parent Warehouse,FC01,15
ADD,100013584,Parent Warehouse,FC01,15
ADD,100013588,Parent Warehouse,FC01,15
ADD,100013590,Parent Warehouse,FC01,15
ADD,100013595,Parent Warehouse,FC01,15
ADD,100013596,Parent Warehouse,FC01,15
ADD,100013597,Parent Warehouse,FC01,15
ADD,100013598,Parent Warehouse,FC01,15
ADD,100013601,Parent Warehouse,FC01,15
ADD,100013603,Parent Warehouse,FC01,15
ADD,100013605,Parent Warehouse,FC01,15
ADD,100013606,Parent Warehouse,FC01,15
ADD,100013607,Parent Warehouse,FC01,15
ADD,100013610,Parent Warehouse,FC01,15
ADD,100013611,Parent Warehouse,FC01,15
ADD,100013612,Parent Warehouse,FC01,15
ADD,100013613,Parent Warehouse,FC01,15
ADD,100013619,Parent Warehouse,FC01,15
ADD,100013620,Parent Warehouse,FC01,15
ADD,100013621,Parent Warehouse,FC01,15
ADD,100013622,Parent Warehouse,FC01,15
ADD,100013623,Parent Warehouse,FC01,15
ADD,100013637,Parent Warehouse,FC01,15
ADD,100013638,Parent Warehouse,FC01,15
ADD,100013639,Parent Warehouse,FC01,15
ADD,100013641,Parent Warehouse,FC01,15
ADD,100013642,Parent Warehouse,FC01,15
ADD,100013643,Parent Warehouse,FC01,15
ADD,100013644,Parent Warehouse,FC01,15
ADD,100013645,Parent Warehouse,FC01,15
ADD,100013651,Parent Warehouse,FC01,15
ADD,100013652,Parent Warehouse,FC01,15
ADD,100013653,Parent Warehouse,FC01,15
ADD,100013656,Parent Warehouse,FC01,15
ADD,100013658,Parent Warehouse,FC01,15
ADD,100013659,Parent Warehouse,FC01,15
ADD,100013660,Parent Warehouse,FC01,15
ADD,100013663,Parent Warehouse,FC01,15
ADD,100013666,Parent Warehouse,FC01,15
ADD,100013667,Parent Warehouse,FC01,15
ADD,100013668,Parent Warehouse,FC01,15
ADD,100013669,Parent Warehouse,FC01,15
ADD,100013670,Parent Warehouse,FC01,15
ADD,100013677,Parent Warehouse,FC01,15
ADD,100013678,Parent Warehouse,FC01,15
ADD,100013680,Parent Warehouse,FC01,15
ADD,100013681,Parent Warehouse,FC01,15
ADD,100013684,Parent Warehouse,FC01,15
ADD,100013685,Parent Warehouse,FC01,15
ADD,100013688,Parent Warehouse,FC01,15
ADD,100013689,Parent Warehouse,FC01,15
ADD,100013690,Parent Warehouse,FC01,15
ADD,100013691,Parent Warehouse,FC01,15
ADD,100013692,Parent Warehouse,FC01,15
ADD,100013696,Parent Warehouse,FC01,15
ADD,100013698,Parent Warehouse,FC01,15
ADD,100013699,Parent Warehouse,FC01,15
ADD,100013700,Parent Warehouse,FC01,15
ADD,100013701,Parent Warehouse,FC01,15
ADD,100013702,Parent Warehouse,FC01,15
ADD,100013705,Parent Warehouse,FC01,15
ADD,100013706,Parent Warehouse,FC01,15
ADD,100013707,Parent Warehouse,FC01,15
ADD,100013708,Parent Warehouse,FC01,15
ADD,100013709,Parent Warehouse,FC01,15
ADD,100013710,Parent Warehouse,FC01,15
ADD,100013711,Parent Warehouse,FC01,15
ADD,100013714,Parent Warehouse,FC01,15
ADD,100013715,Parent Warehouse,FC01,15
ADD,100013716,Parent Warehouse,FC01,15
ADD,100013717,Parent Warehouse,FC01,15
ADD,100013722,Parent Warehouse,FC01,15
ADD,100013723,Parent Warehouse,FC01,15
ADD,100013724,Parent Warehouse,FC01,15
ADD,100013725,Parent Warehouse,FC01,15
ADD,100013726,Parent Warehouse,FC01,15
ADD,100013727,Parent Warehouse,FC01,15
ADD,100013729,Parent Warehouse,FC01,15
ADD,100013730,Parent Warehouse,FC01,15
ADD,100013731,Parent Warehouse,FC01,15
ADD,100013732,Parent Warehouse,FC01,15
ADD,100013733,Parent Warehouse,FC01,15
ADD,100013734,Parent Warehouse,FC01,15
ADD,100013735,Parent Warehouse,FC01,15
ADD,100013736,Parent Warehouse,FC01,15
ADD,100013737,Parent Warehouse,FC01,15
ADD,100013743,Parent Warehouse,FC01,15
ADD,100013745,Parent Warehouse,FC01,15
ADD,100013753,Parent Warehouse,FC01,15
ADD,100013756,Parent Warehouse,FC01,15
ADD,100013758,Parent Warehouse,FC01,15
ADD,100013762,Parent Warehouse,FC01,15
ADD,100013765,Parent Warehouse,FC01,15
ADD,100013766,Parent Warehouse,FC01,15
ADD,100013768,Parent Warehouse,FC01,15
ADD,100013769,Parent Warehouse,FC01,15
ADD,100013770,Parent Warehouse,FC01,15
ADD,100013771,Parent Warehouse,FC01,15
ADD,100013772,Parent Warehouse,FC01,15
ADD,100013773,Parent Warehouse,FC01,15
ADD,100013774,Parent Warehouse,FC01,15
ADD,100013775,Parent Warehouse,FC01,15
ADD,100013779,Parent Warehouse,FC01,15
ADD,100013780,Parent Warehouse,FC01,15
ADD,100013782,Parent Warehouse,FC01,15
ADD,100013783,Parent Warehouse,FC01,15
ADD,100013789,Parent Warehouse,FC01,15
ADD,100013794,Parent Warehouse,FC01,15
ADD,100013797,Parent Warehouse,FC01,15
ADD,100013799,Parent Warehouse,FC01,15
ADD,100013800,Parent Warehouse,FC01,15
ADD,100013801,Parent Warehouse,FC01,15
ADD,100013803,Parent Warehouse,FC01,15
ADD,100013804,Parent Warehouse,FC01,15
ADD,100013805,Parent Warehouse,FC01,15
ADD,100013806,Parent Warehouse,FC01,15
ADD,100013808,Parent Warehouse,FC01,15
ADD,100013809,Parent Warehouse,FC01,15
ADD,100013811,Parent Warehouse,FC01,15
ADD,100013812,Parent Warehouse,FC01,15
ADD,100013813,Parent Warehouse,FC01,15
ADD,100013814,Parent Warehouse,FC01,15
ADD,100013815,Parent Warehouse,FC01,15
ADD,100013816,Parent Warehouse,FC01,15
ADD,100013817,Parent Warehouse,FC01,15
ADD,100013818,Parent Warehouse,FC01,15
ADD,100013819,Parent Warehouse,FC01,15
ADD,100013820,Parent Warehouse,FC01,15
ADD,100013821,Parent Warehouse,FC01,15
ADD,100013823,Parent Warehouse,FC01,15
ADD,100013825,Parent Warehouse,FC01,15
ADD,100013826,Parent Warehouse,FC01,15
ADD,100013827,Parent Warehouse,FC01,15
ADD,100013828,Parent Warehouse,FC01,15
ADD,100013829,Parent Warehouse,FC01,15
ADD,100013832,Parent Warehouse,FC01,15
ADD,100013833,Parent Warehouse,FC01,15
ADD,100013834,Parent Warehouse,FC01,15
ADD,100013835,Parent Warehouse,FC01,15
ADD,100013836,Parent Warehouse,FC01,15
ADD,100013840,Parent Warehouse,FC01,15
ADD,100013841,Parent Warehouse,FC01,15
ADD,100013842,Parent Warehouse,FC01,15
ADD,100013843,Parent Warehouse,FC01,15
ADD,100013845,Parent Warehouse,FC01,15
ADD,100013846,Parent Warehouse,FC01,15
ADD,100013849,Parent Warehouse,FC01,15
ADD,100013850,Parent Warehouse,FC01,15
ADD,100013852,Parent Warehouse,FC01,15
ADD,100013853,Parent Warehouse,FC01,15
ADD,100013854,Parent Warehouse,FC01,15
ADD,100013855,Parent Warehouse,FC01,15
ADD,100013856,Parent Warehouse,FC01,15
ADD,100013857,Parent Warehouse,FC01,15
ADD,100013858,Parent Warehouse,FC01,15
ADD,100013861,Parent Warehouse,FC01,15
ADD,100013862,Parent Warehouse,FC01,15
ADD,100013866,Parent Warehouse,FC01,15
ADD,100013867,Parent Warehouse,FC01,15
ADD,100013869,Parent Warehouse,FC01,15
ADD,100013872,Parent Warehouse,FC01,15
ADD,100013873,Parent Warehouse,FC01,15
ADD,100013877,Parent Warehouse,FC01,15
ADD,100013878,Parent Warehouse,FC01,15
ADD,100013879,Parent Warehouse,FC01,15
ADD,100013880,Parent Warehouse,FC01,15
ADD,100013881,Parent Warehouse,FC01,15
ADD,100013882,Parent Warehouse,FC01,15
ADD,100013883,Parent Warehouse,FC01,15
ADD,100013886,Parent Warehouse,FC01,15
ADD,100013887,Parent Warehouse,FC01,15
ADD,100013890,Parent Warehouse,FC01,15
ADD,100013891,Parent Warehouse,FC01,15
