Action Type,Option ID,Location Type,Location ID,On-Query Reason Code
ADD,100019077,Parent Warehouse,FC01,15
ADD,100019080,Parent Warehouse,FC01,15
ADD,100019081,Parent Warehouse,FC01,15
ADD,100019083,Parent Warehouse,FC01,15
ADD,100019088,Parent Warehouse,FC01,15
ADD,100019089,Parent Warehouse,FC01,15
ADD,100019094,Parent Warehouse,FC01,15
ADD,100019096,Parent Warehouse,FC01,15
ADD,100019138,Parent Warehouse,FC01,15
ADD,100019139,Parent Warehouse,FC01,15
ADD,100019141,Parent Warehouse,FC01,15
ADD,100019143,Parent Warehouse,FC01,15
ADD,100019145,Parent Warehouse,FC01,15
ADD,100019147,Parent Warehouse,FC01,15
ADD,100019150,Parent Warehouse,FC01,15
ADD,100019153,Parent Warehouse,FC01,15
ADD,100019164,Parent Warehouse,FC01,15
ADD,100019174,Parent Warehouse,FC01,15
ADD,100019179,Parent Warehouse,FC01,15
ADD,100019182,Parent Warehouse,FC01,15
ADD,100019186,Parent Warehouse,FC01,15
ADD,100019196,Parent Warehouse,FC01,15
ADD,100019199,Parent Warehouse,FC01,15
ADD,100019200,Parent Warehouse,FC01,15
ADD,100019201,Parent Warehouse,FC01,15
ADD,100019205,Parent Warehouse,FC01,15
ADD,100019212,Parent Warehouse,FC01,15
ADD,100019213,Parent Warehouse,FC01,15
ADD,100019215,Parent Warehouse,FC01,15
ADD,100019219,Parent Warehouse,FC01,15
ADD,100019227,Parent Warehouse,FC01,15
ADD,100019230,Parent Warehouse,FC01,15
ADD,100019232,Parent Warehouse,FC01,15
ADD,100019238,Parent Warehouse,FC01,15
ADD,100019240,Parent Warehouse,FC01,15
ADD,100019252,Parent Warehouse,FC01,15
ADD,100019254,Parent Warehouse,FC01,15
ADD,100019256,Parent Warehouse,FC01,15
ADD,100019259,Parent Warehouse,FC01,15
ADD,100019308,Parent Warehouse,FC01,15
ADD,100019309,Parent Warehouse,FC01,15
ADD,100019320,Parent Warehouse,FC01,15
ADD,100019335,Parent Warehouse,FC01,15
ADD,100019339,Parent Warehouse,FC01,15
ADD,100019347,Parent Warehouse,FC01,15
ADD,100019358,Parent Warehouse,FC01,15
ADD,100019362,Parent Warehouse,FC01,15
ADD,100019371,Parent Warehouse,FC01,15
ADD,100019374,Parent Warehouse,FC01,15
ADD,100019427,Parent Warehouse,FC01,15
ADD,100019430,Parent Warehouse,FC01,15
ADD,100019431,Parent Warehouse,FC01,15
ADD,100019432,Parent Warehouse,FC01,15
ADD,100019435,Parent Warehouse,FC01,15
ADD,100019436,Parent Warehouse,FC01,15
ADD,100019594,Parent Warehouse,FC01,15
ADD,100019597,Parent Warehouse,FC01,15
ADD,100019600,Parent Warehouse,FC01,15
ADD,100019602,Parent Warehouse,FC01,15
ADD,100019605,Parent Warehouse,FC01,15
ADD,100019606,Parent Warehouse,FC01,15
ADD,100019608,Parent Warehouse,FC01,15
ADD,100019609,Parent Warehouse,FC01,15
ADD,100019617,Parent Warehouse,FC01,15
ADD,100019620,Parent Warehouse,FC01,15
ADD,100019622,Parent Warehouse,FC01,15
ADD,100019628,Parent Warehouse,FC01,15
ADD,100019631,Parent Warehouse,FC01,15
ADD,100019645,Parent Warehouse,FC01,15
ADD,100019647,Parent Warehouse,FC01,15
ADD,100019648,Parent Warehouse,FC01,15
ADD,100019658,Parent Warehouse,FC01,15
ADD,100019677,Parent Warehouse,FC01,15
ADD,100019691,Parent Warehouse,FC01,15
ADD,100019692,Parent Warehouse,FC01,15
ADD,100019693,Parent Warehouse,FC01,15
ADD,100019699,Parent Warehouse,FC01,15
ADD,100019700,Parent Warehouse,FC01,15
ADD,100019707,Parent Warehouse,FC01,15
ADD,100019710,Parent Warehouse,FC01,15
ADD,100019712,Parent Warehouse,FC01,15
ADD,100019714,Parent Warehouse,FC01,15
ADD,100019721,Parent Warehouse,FC01,15
ADD,100019726,Parent Warehouse,FC01,15
ADD,100019727,Parent Warehouse,FC01,15
ADD,100019741,Parent Warehouse,FC01,15
ADD,100019747,Parent Warehouse,FC01,15
ADD,100019769,Parent Warehouse,FC01,15
ADD,100019771,Parent Warehouse,FC01,15
ADD,100019786,Parent Warehouse,FC01,15
ADD,100019803,Parent Warehouse,FC01,15
ADD,100019806,Parent Warehouse,FC01,15
ADD,100019817,Parent Warehouse,FC01,15
ADD,100019829,Parent Warehouse,FC01,15
ADD,100019833,Parent Warehouse,FC01,15
ADD,100019834,Parent Warehouse,FC01,15
ADD,100019837,Parent Warehouse,FC01,15
ADD,100019843,Parent Warehouse,FC01,15
ADD,100019852,Parent Warehouse,FC01,15
ADD,100019857,Parent Warehouse,FC01,15
ADD,100019862,Parent Warehouse,FC01,15
ADD,100019865,Parent Warehouse,FC01,15
ADD,100019870,Parent Warehouse,FC01,15
ADD,100019871,Parent Warehouse,FC01,15
ADD,100019888,Parent Warehouse,FC01,15
ADD,100019892,Parent Warehouse,FC01,15
ADD,100019915,Parent Warehouse,FC01,15
ADD,100019917,Parent Warehouse,FC01,15
ADD,100019923,Parent Warehouse,FC01,15
ADD,100019931,Parent Warehouse,FC01,15
ADD,100019954,Parent Warehouse,FC01,15
ADD,100019955,Parent Warehouse,FC01,15
ADD,100019964,Parent Warehouse,FC01,15
ADD,100019965,Parent Warehouse,FC01,15
ADD,100019969,Parent Warehouse,FC01,15
ADD,100019970,Parent Warehouse,FC01,15
ADD,100019971,Parent Warehouse,FC01,15
ADD,100019973,Parent Warehouse,FC01,15
ADD,100019974,Parent Warehouse,FC01,15
ADD,100019975,Parent Warehouse,FC01,15
ADD,100019976,Parent Warehouse,FC01,15
ADD,100019977,Parent Warehouse,FC01,15
ADD,100019980,Parent Warehouse,FC01,15
ADD,100019981,Parent Warehouse,FC01,15
ADD,100019982,Parent Warehouse,FC01,15
ADD,100019984,Parent Warehouse,FC01,15
ADD,100019985,Parent Warehouse,FC01,15
ADD,100019988,Parent Warehouse,FC01,15
ADD,100019989,Parent Warehouse,FC01,15
ADD,100019997,Parent Warehouse,FC01,15
ADD,100020000,Parent Warehouse,FC01,15
ADD,100020003,Parent Warehouse,FC01,15
ADD,100020005,Parent Warehouse,FC01,15
ADD,100020010,Parent Warehouse,FC01,15
ADD,100020014,Parent Warehouse,FC01,15
ADD,100020015,Parent Warehouse,FC01,15
ADD,100020017,Parent Warehouse,FC01,15
ADD,100020028,Parent Warehouse,FC01,15
ADD,100020054,Parent Warehouse,FC01,15
ADD,100020055,Parent Warehouse,FC01,15
ADD,100020068,Parent Warehouse,FC01,15
ADD,100020080,Parent Warehouse,FC01,15
ADD,100020083,Parent Warehouse,FC01,15
ADD,100020084,Parent Warehouse,FC01,15
ADD,100020090,Parent Warehouse,FC01,15
ADD,100020091,Parent Warehouse,FC01,15
ADD,100020094,Parent Warehouse,FC01,15
ADD,100020096,Parent Warehouse,FC01,15
ADD,100020100,Parent Warehouse,FC01,15
ADD,100020102,Parent Warehouse,FC01,15
ADD,100020105,Parent Warehouse,FC01,15
ADD,100020106,Parent Warehouse,FC01,15
ADD,100020107,Parent Warehouse,FC01,15
ADD,100020108,Parent Warehouse,FC01,15
ADD,100020109,Parent Warehouse,FC01,15
ADD,100020110,Parent Warehouse,FC01,15
ADD,100020112,Parent Warehouse,FC01,15
ADD,100020113,Parent Warehouse,FC01,15
ADD,100020114,Parent Warehouse,FC01,15
ADD,100020115,Parent Warehouse,FC01,15
ADD,100020116,Parent Warehouse,FC01,15
ADD,100020117,Parent Warehouse,FC01,15
ADD,100020121,Parent Warehouse,FC01,15
ADD,100020126,Parent Warehouse,FC01,15
ADD,100020127,Parent Warehouse,FC01,15
ADD,100020134,Parent Warehouse,FC01,15
ADD,100020135,Parent Warehouse,FC01,15
ADD,100020136,Parent Warehouse,FC01,15
ADD,100020137,Parent Warehouse,FC01,15
ADD,100020138,Parent Warehouse,FC01,15
ADD,100020149,Parent Warehouse,FC01,15
ADD,100020150,Parent Warehouse,FC01,15
ADD,100020153,Parent Warehouse,FC01,15
ADD,100020160,Parent Warehouse,FC01,15
ADD,100020161,Parent Warehouse,FC01,15
ADD,100020162,Parent Warehouse,FC01,15
ADD,100020167,Parent Warehouse,FC01,15
ADD,100020171,Parent Warehouse,FC01,15
ADD,100020173,Parent Warehouse,FC01,15
ADD,100020174,Parent Warehouse,FC01,15
ADD,100020253,Parent Warehouse,FC01,15
ADD,100020256,Parent Warehouse,FC01,15
ADD,100020258,Parent Warehouse,FC01,15
ADD,100020259,Parent Warehouse,FC01,15
ADD,100020260,Parent Warehouse,FC01,15
ADD,100020261,Parent Warehouse,FC01,15
ADD,100020262,Parent Warehouse,FC01,15
ADD,100020263,Parent Warehouse,FC01,15
ADD,100020264,Parent Warehouse,FC01,15
ADD,100020265,Parent Warehouse,FC01,15
ADD,100020266,Parent Warehouse,FC01,15
ADD,100020270,Parent Warehouse,FC01,15
ADD,100020271,Parent Warehouse,FC01,15
ADD,100020272,Parent Warehouse,FC01,15
ADD,100020273,Parent Warehouse,FC01,15
ADD,100020274,Parent Warehouse,FC01,15
ADD,100020275,Parent Warehouse,FC01,15
ADD,100020276,Parent Warehouse,FC01,15
ADD,100020277,Parent Warehouse,FC01,15
ADD,100020278,Parent Warehouse,FC01,15
ADD,100020279,Parent Warehouse,FC01,15
ADD,100020285,Parent Warehouse,FC01,15
ADD,100020286,Parent Warehouse,FC01,15
ADD,100020287,Parent Warehouse,FC01,15
ADD,100020288,Parent Warehouse,FC01,15
ADD,100020290,Parent Warehouse,FC01,15
ADD,100020294,Parent Warehouse,FC01,15
ADD,100020296,Parent Warehouse,FC01,15
ADD,100020298,Parent Warehouse,FC01,15
ADD,100020299,Parent Warehouse,FC01,15
ADD,100020303,Parent Warehouse,FC01,15
ADD,100020304,Parent Warehouse,FC01,15
ADD,100020305,Parent Warehouse,FC01,15
ADD,100020306,Parent Warehouse,FC01,15
ADD,100020308,Parent Warehouse,FC01,15
ADD,100020310,Parent Warehouse,FC01,15
ADD,100020311,Parent Warehouse,FC01,15
ADD,100020313,Parent Warehouse,FC01,15
ADD,100020314,Parent Warehouse,FC01,15
ADD,100020322,Parent Warehouse,FC01,15
ADD,100020323,Parent Warehouse,FC01,15
ADD,100020324,Parent Warehouse,FC01,15
ADD,100020325,Parent Warehouse,FC01,15
ADD,100020326,Parent Warehouse,FC01,15
ADD,100020327,Parent Warehouse,FC01,15
ADD,100020331,Parent Warehouse,FC01,15
ADD,100020332,Parent Warehouse,FC01,15
ADD,100020334,Parent Warehouse,FC01,15
ADD,100020335,Parent Warehouse,FC01,15
ADD,100020336,Parent Warehouse,FC01,15
ADD,100020337,Parent Warehouse,FC01,15
ADD,100020339,Parent Warehouse,FC01,15
ADD,100020340,Parent Warehouse,FC01,15
ADD,100020341,Parent Warehouse,FC01,15
ADD,100020342,Parent Warehouse,FC01,15
ADD,100020343,Parent Warehouse,FC01,15
ADD,100020345,Parent Warehouse,FC01,15
ADD,100020347,Parent Warehouse,FC01,15
ADD,100020349,Parent Warehouse,FC01,15
ADD,100020350,Parent Warehouse,FC01,15
ADD,100020351,Parent Warehouse,FC01,15
ADD,100020352,Parent Warehouse,FC01,15
ADD,100020355,Parent Warehouse,FC01,15
ADD,100020356,Parent Warehouse,FC01,15
ADD,100020357,Parent Warehouse,FC01,15
ADD,100020358,Parent Warehouse,FC01,15
ADD,100020359,Parent Warehouse,FC01,15
ADD,100020361,Parent Warehouse,FC01,15
ADD,100020363,Parent Warehouse,FC01,15
ADD,100020364,Parent Warehouse,FC01,15
ADD,100020365,Parent Warehouse,FC01,15
ADD,100020366,Parent Warehouse,FC01,15
ADD,100020368,Parent Warehouse,FC01,15
ADD,100020371,Parent Warehouse,FC01,15
ADD,100020373,Parent Warehouse,FC01,15
ADD,100020374,Parent Warehouse,FC01,15
ADD,100020375,Parent Warehouse,FC01,15
ADD,100020376,Parent Warehouse,FC01,15
ADD,100020377,Parent Warehouse,FC01,15
ADD,100020378,Parent Warehouse,FC01,15
ADD,100020381,Parent Warehouse,FC01,15
ADD,100020385,Parent Warehouse,FC01,15
ADD,100020387,Parent Warehouse,FC01,15
ADD,100020388,Parent Warehouse,FC01,15
ADD,100020389,Parent Warehouse,FC01,15
ADD,100020390,Parent Warehouse,FC01,15
ADD,100020391,Parent Warehouse,FC01,15
ADD,100020395,Parent Warehouse,FC01,15
ADD,100020396,Parent Warehouse,FC01,15
ADD,100020397,Parent Warehouse,FC01,15
ADD,100020398,Parent Warehouse,FC01,15
ADD,100020399,Parent Warehouse,FC01,15
ADD,100020402,Parent Warehouse,FC01,15
ADD,100020403,Parent Warehouse,FC01,15
ADD,100020404,Parent Warehouse,FC01,15
ADD,100020405,Parent Warehouse,FC01,15
ADD,100020406,Parent Warehouse,FC01,15
ADD,100020413,Parent Warehouse,FC01,15
ADD,100020414,Parent Warehouse,FC01,15
ADD,100020415,Parent Warehouse,FC01,15
ADD,100020417,Parent Warehouse,FC01,15
ADD,100020421,Parent Warehouse,FC01,15
ADD,100020422,Parent Warehouse,FC01,15
ADD,100020423,Parent Warehouse,FC01,15
ADD,100020428,Parent Warehouse,FC01,15
ADD,100020430,Parent Warehouse,FC01,15
ADD,100020431,Parent Warehouse,FC01,15
ADD,100020432,Parent Warehouse,FC01,15
ADD,100020434,Parent Warehouse,FC01,15
ADD,100020436,Parent Warehouse,FC01,15
ADD,100020437,Parent Warehouse,FC01,15
ADD,100020444,Parent Warehouse,FC01,15
ADD,100020445,Parent Warehouse,FC01,15
ADD,100020446,Parent Warehouse,FC01,15
ADD,100020452,Parent Warehouse,FC01,15
ADD,100020453,Parent Warehouse,FC01,15
ADD,100020454,Parent Warehouse,FC01,15
ADD,100020455,Parent Warehouse,FC01,15
ADD,100020457,Parent Warehouse,FC01,15
ADD,100020458,Parent Warehouse,FC01,15
ADD,100020466,Parent Warehouse,FC01,15
ADD,100020471,Parent Warehouse,FC01,15
ADD,100020472,Parent Warehouse,FC01,15
ADD,100020474,Parent Warehouse,FC01,15
ADD,100020476,Parent Warehouse,FC01,15
ADD,100020477,Parent Warehouse,FC01,15
ADD,100020478,Parent Warehouse,FC01,15
ADD,100020482,Parent Warehouse,FC01,15
ADD,100020486,Parent Warehouse,FC01,15
ADD,100020487,Parent Warehouse,FC01,15
ADD,100020488,Parent Warehouse,FC01,15
ADD,100020489,Parent Warehouse,FC01,15
ADD,100020490,Parent Warehouse,FC01,15
ADD,100020491,Parent Warehouse,FC01,15
ADD,100020494,Parent Warehouse,FC01,15
ADD,100020499,Parent Warehouse,FC01,15
ADD,100020501,Parent Warehouse,FC01,15
ADD,100020502,Parent Warehouse,FC01,15
ADD,100020503,Parent Warehouse,FC01,15
ADD,100020512,Parent Warehouse,FC01,15
ADD,100020514,Parent Warehouse,FC01,15
ADD,100020516,Parent Warehouse,FC01,15
ADD,100020517,Parent Warehouse,FC01,15
ADD,100020518,Parent Warehouse,FC01,15
ADD,100020519,Parent Warehouse,FC01,15
ADD,100020520,Parent Warehouse,FC01,15
ADD,100020521,Parent Warehouse,FC01,15
ADD,100020522,Parent Warehouse,FC01,15
ADD,100020523,Parent Warehouse,FC01,15
ADD,100020524,Parent Warehouse,FC01,15
ADD,100020525,Parent Warehouse,FC01,15
ADD,100020526,Parent Warehouse,FC01,15
ADD,100020528,Parent Warehouse,FC01,15
ADD,100020529,Parent Warehouse,FC01,15
ADD,100020531,Parent Warehouse,FC01,15
ADD,100020532,Parent Warehouse,FC01,15
ADD,100020533,Parent Warehouse,FC01,15
ADD,100020537,Parent Warehouse,FC01,15
ADD,100020538,Parent Warehouse,FC01,15
ADD,100020539,Parent Warehouse,FC01,15
ADD,100020540,Parent Warehouse,FC01,15
ADD,100020542,Parent Warehouse,FC01,15
ADD,100020544,Parent Warehouse,FC01,15
ADD,100020547,Parent Warehouse,FC01,15
ADD,100020548,Parent Warehouse,FC01,15
ADD,100020549,Parent Warehouse,FC01,15
ADD,100020550,Parent Warehouse,FC01,15
ADD,100020556,Parent Warehouse,FC01,15
ADD,100020557,Parent Warehouse,FC01,15
ADD,100020560,Parent Warehouse,FC01,15
ADD,100020564,Parent Warehouse,FC01,15
ADD,100020567,Parent Warehouse,FC01,15
ADD,100020568,Parent Warehouse,FC01,15
ADD,100020569,Parent Warehouse,FC01,15
ADD,100020572,Parent Warehouse,FC01,15
ADD,100020573,Parent Warehouse,FC01,15
ADD,100020574,Parent Warehouse,FC01,15
ADD,100020575,Parent Warehouse,FC01,15
ADD,100020576,Parent Warehouse,FC01,15
ADD,100020577,Parent Warehouse,FC01,15
ADD,100020578,Parent Warehouse,FC01,15
ADD,100020579,Parent Warehouse,FC01,15
ADD,100020580,Parent Warehouse,FC01,15
ADD,100020581,Parent Warehouse,FC01,15
ADD,100020582,Parent Warehouse,FC01,15
ADD,100020583,Parent Warehouse,FC01,15
ADD,100020586,Parent Warehouse,FC01,15
ADD,100020588,Parent Warehouse,FC01,15
ADD,100020589,Parent Warehouse,FC01,15
ADD,100020590,Parent Warehouse,FC01,15
ADD,100020591,Parent Warehouse,FC01,15
ADD,100020592,Parent Warehouse,FC01,15
ADD,100020593,Parent Warehouse,FC01,15
ADD,100020594,Parent Warehouse,FC01,15
ADD,100020596,Parent Warehouse,FC01,15
ADD,100020597,Parent Warehouse,FC01,15
ADD,100020598,Parent Warehouse,FC01,15
ADD,100020600,Parent Warehouse,FC01,15
ADD,100020601,Parent Warehouse,FC01,15
ADD,100020602,Parent Warehouse,FC01,15
ADD,100020603,Parent Warehouse,FC01,15
ADD,100020609,Parent Warehouse,FC01,15
ADD,100020612,Parent Warehouse,FC01,15
ADD,100020614,Parent Warehouse,FC01,15
ADD,100020615,Parent Warehouse,FC01,15
ADD,100020616,Parent Warehouse,FC01,15
ADD,100020618,Parent Warehouse,FC01,15
ADD,100020623,Parent Warehouse,FC01,15
ADD,100020626,Parent Warehouse,FC01,15
ADD,100020627,Parent Warehouse,FC01,15
ADD,100020629,Parent Warehouse,FC01,15
ADD,100020630,Parent Warehouse,FC01,15
ADD,100020631,Parent Warehouse,FC01,15
ADD,100020633,Parent Warehouse,FC01,15
ADD,100020635,Parent Warehouse,FC01,15
ADD,100020636,Parent Warehouse,FC01,15
ADD,100020637,Parent Warehouse,FC01,15
ADD,100020638,Parent Warehouse,FC01,15
ADD,100020639,Parent Warehouse,FC01,15
ADD,100020640,Parent Warehouse,FC01,15
ADD,100020641,Parent Warehouse,FC01,15
ADD,100020642,Parent Warehouse,FC01,15
ADD,100020644,Parent Warehouse,FC01,15
ADD,100020647,Parent Warehouse,FC01,15
ADD,100020648,Parent Warehouse,FC01,15
ADD,100020653,Parent Warehouse,FC01,15
ADD,100020654,Parent Warehouse,FC01,15
ADD,100020655,Parent Warehouse,FC01,15
ADD,100020656,Parent Warehouse,FC01,15
ADD,100020657,Parent Warehouse,FC01,15
