280019,"2022-08-21 08:39:53.45","#MM88S6",50.00,68.00,93.00,120.90,"2022-10-20","103869008","MCO",1,,,,"",,"MM88S6B6",30067,1001,"2022-10-20","2022-11-15","USD",93.00,5655,"W24L30:90|W24L32:0|W25L30:362|W25L32:0|W26L30:628|W26L32:0|W27L30:922|W27L32:0|W28L30:1052|W28L32:0|W29L30:893|W29L32:0|W30L30:684|W30L32:0|W31L30:430|W31L32:0|W32L30:294|W32L32:0|W33L30:187|W33L32:0|W34L30:85|W34L32:0|W36L30:28|W36L32:0"
280020,"2022-08-21 08:39:53.45","#4FQ872",50.00,68.00,93.00,120.90,"2022-10-20","103869009","MCO",1,,,,"",,"4FQ872B7",30072,1001,"2022-10-20","2022-11-15","USD",93.00,1380,"W24L30:22|W24L32:0|W25L30:88|W25L32:0|W26L30:153|W26L32:0|W27L30:224|W27L32:0|W28L30:257|W28L32:0|W29L30:218|W29L32:0|W30L30:167|W30L32:0|W31L30:105|W31L32:0|W32L30:72|W32L32:0|W33L30:46|W33L32:0|W34L30:21|W34L32:0|W36L30:7|W36L32:0"
280021,"2022-08-21 08:39:53.45","#981RT1",50.00,68.00,93.00,120.90,"2022-10-20","103869009","MCO",1,,,,"",,"981RT1B6",30013,1001,"2022-10-20","2022-11-15","USD",93.00,70,"W24L32:4|W25L32:15|W26L32:21|W28L32:17|W30L32:11|W32L32:2"
280022,"2022-08-21 08:39:53.45","#BMFRT4",50.00,68.00,93.00,120.90,"2022-10-20","103869009","MCO",1,,,,"",,"BMFRT4B7",30025,1001,"2022-10-20","2022-11-15","USD",93.00,100,"W24L30:3|W24L32:6|W24L34:1|W25L30:4|W25L32:12|W25L34:1|W26L30:6|W26L32:18|W26L34:2|W28L30:5|W28L32:18|W28L34:2|W30L30:2|W30L32:9|W30L34:1|W32L30:2|W32L32:5|W32L34:1|W34L30:1|W34L32:1"
280023,"2022-08-21 08:39:53.45","#CDGRBA",50.00,68.00,93.00,120.90,"2022-10-20","103869009","MCO",1,,,,"",,"CDGRBAB6",30026,1001,"2022-10-20","2022-11-15","USD",93.00,200,"W24L30:2|W24L32:2|W24L34:2|W25L30:6|W25L32:5|W25L34:5|W26L30:17|W26L32:17|W26L34:17|W28L30:21|W28L32:21|W28L34:21|W30L30:13|W30L32:13|W30L34:13|W32L30:7|W32L32:7|W32L34:6|W34L30:1|W34L32:1|W34L34:1|W36L32:1|W36L34:1"
280024,"2022-08-21 08:39:53.45","#APD8DM",50.00,68.00,93.00,120.90,"2022-10-20","103869010","MCO",1,,,,"",,"APD8DMB7",30067,1001,"2022-10-20","2022-11-15","USD",93.00,150,"W24L30:4|W24L32:9|W24L34:1|W25L30:5|W25L32:17|W25L34:1|W26L30:9|W26L32:27|W26L34:2|W28L30:7|W28L32:28|W28L34:3|W30L30:4|W30L32:11|W30L34:2|W32L30:3|W32L32:7|W32L34:1|W34L30:2|W34L32:4|W34L34:1|W36L30:1|W36L32:1"
280025,"2022-08-21 08:39:53.45","#T78KZP",50.00,68.00,93.00,120.90,"2022-10-20","104018764","MCO",1,,,,"",,"T78KZPB6",30072,1001,"2022-10-20","2022-11-15","USD",93.00,1280,"UK10:294|UK12:230|UK14:141|UK16:102|UK18:64|UK4:26|UK6:154|UK8:269"
280026,"2022-08-21 08:39:53.45","#ADW031",50.00,68.00,93.00,120.90,"2022-10-20","104084705","MCO",1,,,,"",,"ADW031B7",30013,3001,"2022-10-20","2022-11-15","USD",93.00,75,"UK10:18|UK12:9|UK14:4|UK16:3|UK18:2|UK4:5|UK6:12|UK8:22"
280027,"2022-08-21 08:39:53.45","#MM80L7",50.00,68.00,93.00,120.90,"2022-10-20","104353425","MCO",1,,,,"",,"MM80L7B6",30025,1001,"2022-10-20","2022-11-15","EUR",93.00,370,"W24L30:9|W24L32:21|W24L34:2|W25L30:13|W25L32:43|W25L34:3|W26L30:21|W26L32:67|W26L34:6|W28L30:18|W28L32:68|W28L34:7|W30L30:9|W30L32:35|W30L34:4|W32L30:8|W32L32:17|W32L34:3|W34L30:4|W34L32:9|W34L34:1|W36L30:1|W36L32:1"
280028,"2022-08-21 08:39:53.45","#PXFR3I",50.00,68.00,93.00,120.90,"2022-10-20","104353425","MCO",1,,,,"",,"PXFR3IB7",30026,1001,"2022-10-20","2022-11-15","EUR",93.00,372,"W24L30:6|W25L30:23|W26L30:41|W27L30:59|W28L30:68|W29L30:58|W30L30:44|W31L30:32|W32L30:19|W33L30:15|W34L30:5|W36L30:2"
280029,"2022-08-21 08:39:53.45","#SQ6MER",50.00,68.00,93.00,120.90,"2022-10-20","104513376","MCO",1,,,,"",,"SQ6MERB6",30067,1001,"2022-10-20","2022-11-15","USD",93.00,100,"W28L32:15|W30L32:20|W32L32:30|W34L32:20|W36L32:15"
280030,"2022-08-21 08:39:53.45","#V3-944",50.00,68.00,93.00,120.90,"2022-10-20","104633439","MCO",1,,,,"",,"V3-944B7",30072,3001,"2022-10-20","2022-11-15","USD",93.00,150,"UK10:33|UK12:27|UK14:23|UK16:18|UK18:17|UK4:3|UK6:5|UK8:24"
280031,"2022-08-21 08:39:53.45","#XFQ8JI",50.00,68.00,93.00,120.90,"2022-10-20","104682335","MCO",1,,,,"",,"XFQ8JIB6",30013,1001,"2022-10-20","2022-11-15","EUR",93.00,1285,"W24L28:77|W25L28:141|W26L28:308|W28L28:398|W30L28:244|W32L28:90|W34L28:27"
280032,"2022-08-21 08:39:53.45","#9UBGZ2",50.00,68.00,93.00,120.90,"2022-10-20","104955719","MCO",1,,,,"",,"9UBGZ2B7",30025,1001,"2022-10-20","2022-11-15","USD",93.00,80,"UK10:20|UK12:9|UK14:4|UK16:2|UK4:6|UK6:13|UK8:26"
280033,"2022-08-21 08:39:53.45","#V3-0EE",50.00,68.00,93.00,120.90,"2022-10-20","104974046","MCO",1,,,,"",,"V3-0EEB6",30026,3001,"2022-10-20","2022-11-15","GBP",93.00,125,"32CHR:7|34CHR:9|36CHR:14|38CHR:23|40CHR:25|42CHR:22|44CHR:15|46CHR:10"
280034,"2022-08-21 08:39:53.45","#V4 -10",50.00,68.00,93.00,120.90,"2022-10-20","104974046","MCO",1,,,,"",,"V4 -10B7",30067,3001,"2022-10-20","2022-11-15","GBP",93.00,85,"32CHR:5|34CHR:7|36CHR:9|38CHR:15|40CHR:17|42CHR:15|44CHR:10|46CHR:7"
280035,"2022-08-21 08:39:53.45","#V3-0EF",50.00,68.00,93.00,120.90,"2022-10-20","104974047","MCO",1,,,,"",,"V3-0EFB6",30072,3001,"2022-10-20","2022-11-15","GBP",93.00,125,"W26L30:5|W28L30:15|W28L32:5|W30L30:19|W30L32:9|W32L30:17|W32L32:12|W32L34:5|W34L32:10|W34L34:5|W36L32:11|W36L34:7|W38L34:5"
280036,"2022-08-21 08:39:53.45","#V4 -11",50.00,68.00,93.00,120.90,"2022-10-20","104974047","MCO",1,,,,"",,"V4 -11B7",30013,3001,"2022-10-20","2022-11-15","GBP",93.00,125,"W26L30:5|W28L30:15|W28L32:5|W30L30:19|W30L32:9|W32L30:17|W32L32:12|W32L34:5|W34L32:10|W34L34:5|W36L32:12|W36L34:6|W38L34:5"
280037,"2022-08-21 08:39:53.45","#V3-0F0",50.00,68.00,93.00,120.90,"2022-10-20","104974052","MCO",1,,,,"",,"V3-0F0B6",30025,3001,"2022-10-20","2022-11-15","GBP",93.00,125,"32CHR:4|34CHR:8|36CHR:12|38CHR:22|40CHR:26|42CHR:25|44CHR:17|46CHR:11"
280038,"2022-08-21 08:39:53.45","#V4 -53",50.00,68.00,93.00,120.90,"2022-10-20","104974052","MCO",1,,,,"",,"V4 -53B7",30026,3001,"2022-10-20","2022-11-15","GBP",93.00,50,"32CHR:3|34CHR:5|36CHR:8|38CHR:11|40CHR:9|42CHR:7|44CHR:4|46CHR:3"
280039,"2022-08-21 08:39:53.45","#REIYQM",50.00,68.00,93.00,120.90,"2022-10-20","105455390","MCO",1,,,,"",,"REIYQMB6",30067,1001,"2022-10-20","2022-11-15","USD",93.00,55,"ONSZ:55"
280040,"2022-08-21 08:39:53.45","#2CK8EP",50.00,68.00,93.00,120.90,"2022-10-20","105558501","MCO",1,,,,"",,"2CK8EPB7",30072,1001,"2022-10-20","2022-11-15","USD",93.00,320,"W25L32:26|W26L32:54|W28L32:80|W30L32:80|W32L32:54|W34L32:26"
280041,"2022-08-21 08:39:53.45","#NP1RBN",50.00,68.00,93.00,120.90,"2022-10-20","105558501","MCO",1,,,,"",,"NP1RBNB6",30013,1001,"2022-10-20","2022-11-15","USD",93.00,250,"W24L30:10|W24L32:5|W24L34:3|W26L30:35|W26L32:20|W26L34:8|W28L30:35|W28L32:25|W28L34:5|W30L30:28|W30L32:20|W30L34:5|W32L30:18|W32L32:13|W32L34:5|W34L30:5|W34L32:3|W34L34:2|W36L30:2|W36L32:2|W36L34:1"
280042,"2022-08-21 08:39:53.45","#QXFRBL",50.00,68.00,93.00,120.90,"2022-10-20","105558501","MCO",1,,,,"",,"QXFRBLB7",30025,1001,"2022-10-20","2022-11-15","USD",93.00,150,"W24L30:3|W24L32:2|W25L30:17|W25L32:8|W26L30:30|W26L32:18|W28L30:30|W28L32:18|W30L30:10|W30L32:7|W32L30:5|W32L32:2"
280043,"2022-08-21 08:39:53.45","#LJIYS0",50.00,68.00,93.00,120.90,"2022-10-20","105669506","MCO",1,,,,"",,"LJIYS0B6",30026,3001,"2022-10-20","2022-11-15","USD",93.00,66,"2XL:3|L:20|M:21|S:10|XL:10|XS:2"
280044,"2022-08-21 08:39:53.45","#LJIYS0",50.00,68.00,93.00,120.90,"2022-10-20","105669506","MCO",3,39,"2022-10-25",,"",,"LJIYS0B7",30067,4001,"2022-10-20","2022-11-15","USD",93.00,0,"2XL:0|L:0|M:0|S:0|XL:0|XS:0"
280045,"2022-08-21 08:39:53.45","#BNAY4C",50.00,68.00,93.00,120.90,"2022-10-20","105669518","MCO",1,,,,"",,"BNAY4CB6",30072,3001,"2022-10-20","2022-11-15","USD",93.00,50,"L:15|M:18|S:9|XL:6|XS:2"
280046,"2022-08-21 08:39:53.45","#BNAY4C",50.00,68.00,93.00,120.90,"2022-10-20","105669518","MCO",3,39,"2022-10-25",,"",,"BNAY4CB7",30013,4001,"2022-10-20","2022-11-15","USD",93.00,0,"L:0|M:0|S:0|XL:0|XS:0"
280047,"2022-08-21 08:39:53.45","#DEIEG2",50.00,68.00,93.00,120.90,"2022-10-20","106114019","MCO",1,,,,"",,"DEIEG2B6",30025,1001,"2022-10-20","2022-11-15","USD",93.00,80,"UK10:20|UK12:13|UK14:6|UK16:5|UK18:3|UK4:3|UK6:10|UK8:20"
280048,"2022-08-21 08:39:53.45","#V3-7ED",50.00,68.00,93.00,120.90,"2022-10-20","106194761","MCO",1,,,,"",,"V3-7EDB7",30026,3001,"2022-10-20","2022-11-15","GBP",93.00,150,"UK10:29|UK12:26|UK14:15|UK16:9|UK18:6|UK4:18|UK6:19|UK8:28"
280049,"2022-08-21 08:39:53.45","#V3-7EE",50.00,68.00,93.00,120.90,"2022-10-20","106194764","MCO",1,,,,"",,"V3-7EEB6",30067,3001,"2022-10-20","2022-11-15","GBP",93.00,150,"UK16:11|UK18:20|UK20:29|UK22:30|UK24:21|UK26:18|UK28:12|UK30:9"
280050,"2022-08-21 08:39:53.45","#Z8CME6",50.00,68.00,93.00,120.90,"2022-10-20","107248372","MCO",1,,,,"",,"Z8CME6B7",30072,1001,"2022-10-20","2022-11-15","USD",93.00,100,"W28L32:15|W30L32:20|W32L32:30|W34L32:20|W36L32:15"
280051,"2022-08-21 08:39:53.45","#6YR5WH",50.00,68.00,93.00,120.90,"2022-10-20","107383496","MCO",1,,,,"",,"6YR5WHB6",30013,1001,"2022-10-20","2022-11-15","USD",93.00,24,"ONSZ:24"
280052,"2022-08-21 08:39:53.45","#0KRO8Q",50.00,68.00,93.00,120.90,"2022-10-20","107389034","MCO",1,,,,"",,"0KRO8QB7",30025,1001,"2022-10-20","2022-11-15","USD",93.00,540,"L:123|M:208|S:142|XL:10|XS:57"
280053,"2022-08-21 08:39:53.45","#MNCM7X",50.00,68.00,93.00,120.90,"2022-10-20","107543626","MCO",1,,,,"",,"MNCM7XB6",30026,1001,"2022-10-20","2022-11-15","USD",93.00,50,"W28L32:8|W30L32:10|W32L32:14|W34L32:10|W36L32:8"
280054,"2022-08-21 08:39:53.45","#EX88D7",50.00,68.00,93.00,120.90,"2022-10-20","108028370","MCO",1,,,,"",,"EX88D7B7",30067,1001,"2022-10-20","2022-11-15","USD",93.00,80,"W24L32:4|W25L32:17|W26L32:24|W28L32:19|W30L32:13|W32L32:3"
280055,"2022-08-21 08:39:53.45","#FQTRBG",50.00,68.00,93.00,120.90,"2022-10-20","108028370","MCO",1,,,,"",,"FQTRBGB6",30072,1001,"2022-10-20","2022-11-15","USD",93.00,300,"W24L30:3|W24L32:3|W24L34:3|W25L30:9|W25L32:8|W25L34:8|W26L30:26|W26L32:25|W26L34:25|W28L30:31|W28L32:31|W28L34:31|W30L30:19|W30L32:19|W30L34:19|W32L30:11|W32L32:11|W32L34:11|W34L30:1|W34L32:2|W34L34:2|W36L32:1|W36L34:1"
280056,"2022-08-21 08:39:53.45","#BM8894",50.00,68.00,93.00,120.90,"2022-10-20","108048494","MCO",1,,,,"",,"BM8894B7",30013,1001,"2022-10-20","2022-11-15","EUR",93.00,6560,"W24L32:138|W25L32:649|W26L32:1121|W27L32:1244|W28L32:1094|W29L32:852|W30L32:590|W31L32:387|W32L32:242|W33L32:125|W34L32:85|W36L32:33"
280057,"2022-08-21 08:39:53.45","#ADW104",50.00,68.00,93.00,120.90,"2022-10-20","108333344","MCO",1,,,,"",,"ADW104B6",30025,3001,"2022-10-20","2022-11-15","GBP",93.00,250,"UK10:52|UK12:40|UK14:22|UK16:20|UK18:19|UK4:17|UK6:26|UK8:54"
280058,"2022-08-21 08:39:53.45","#SOWX89",50.00,68.00,93.00,120.90,"2022-10-20","108338571","MCO",1,,,,"",,"SOWX89B7",30026,3001,"2022-10-20","2022-11-15","USD",93.00,45,"UK10:9|UK12:7|UK14:5|UK16:5|UK18:4|UK4:2|UK6:4|UK8:9"
280059,"2022-08-21 08:39:53.45","#BYR3I9",50.00,68.00,93.00,120.90,"2022-10-20","108733776","MCO",1,,,,"",,"BYR3I9B6",30067,1001,"2022-10-20","2022-11-15","GBP",93.00,20,"UK10:4|UK12:2|UK14:2|UK16:1|UK6:5|UK8:6"
280060,"2022-08-21 08:39:53.45","#XC7QWM",50.00,68.00,93.00,120.90,"2022-10-20","108734329","MCO",1,,,,"",,"XC7QWMB7",30072,3001,"2022-10-20","2022-11-15","GBP",93.00,100,"32CHR:6|34CHR:8|36CHR:12|38CHR:18|40CHR:19|42CHR:18|44CHR:12|46CHR:7"
280061,"2022-08-21 08:39:53.45","#UPYQW7",50.00,68.00,93.00,120.90,"2022-10-20","108734330","MCO",1,,,,"",,"UPYQW7B6",30013,3001,"2022-10-20","2022-11-15","GBP",93.00,150,"W26L30:6|W28L30:18|W28L32:6|W30L30:23|W30L32:11|W32L30:20|W32L32:15|W32L34:6|W34L32:12|W34L34:6|W36L32:14|W36L34:7|W38L34:6"
280062,"2022-08-21 08:39:53.45","#VXEQWW",50.00,68.00,93.00,120.90,"2022-10-20","108734331","MCO",1,,,,"",,"VXEQWWB7",30025,3001,"2022-10-20","2022-11-15","GBP",93.00,60,"32CHR:3|34CHR:5|36CHR:9|38CHR:13|40CHR:12|42CHR:9|44CHR:5|46CHR:4"
280063,"2022-08-21 08:39:53.45","#V3-7EF",50.00,68.00,93.00,120.90,"2022-10-20","108838705","MCO",1,,,,"",,"V3-7EFB6",30026,3001,"2022-10-20","2022-11-15","USD",93.00,150,"UK10:26|UK12:20|UK14:16|UK16:14|UK18:12|UK4:11|UK6:18|UK8:33"
280064,"2022-08-21 08:39:53.45","#2F629T",50.00,68.00,93.00,120.90,"2022-10-20","108838705","MCO",1,,,,"",,"2F629TB7",30067,3001,"2022-10-20","2022-11-15","USD",93.00,105,"UK10:18|UK12:15|UK14:10|UK16:9|UK18:7|UK4:9|UK6:14|UK8:23"
280065,"2022-08-21 08:39:53.45","#18YQ4H",50.00,68.00,93.00,120.90,"2022-10-20","108838705","MCO",1,,,,"",,"18YQ4HB6",30072,3001,"2022-10-20","2022-11-15","USD",93.00,38,"UK10:7|UK12:5|UK14:4|UK16:3|UK18:3|UK4:3|UK6:5|UK8:8"
280066,"2022-08-21 08:39:53.45","#KYR292",50.00,68.00,93.00,120.90,"2022-10-20","109378388","MCO",1,,,,"",,"KYR292B7",30013,1001,"2022-10-20","2022-11-15","USD",93.00,220,"UK10:39|UK12:39|UK14:33|UK16:28|UK18:10|UK4:10|UK6:28|UK8:33"
280067,"2022-08-21 08:39:53.45","#2CB8IR",50.00,68.00,93.00,120.90,"2022-10-20","109378395","MCO",1,,,,"",,"2CB8IRB6",30025,1001,"2022-10-20","2022-11-15","USD",93.00,264,"UK10:63|UK12:50|UK14:31|UK16:19|UK18:2|UK6:39|UK8:60"
280068,"2022-08-21 08:39:53.45","#XCB2WM",50.00,68.00,93.00,120.90,"2022-10-20","109378397","MCO",1,,,,"",,"XCB2WMB7",30026,1001,"2022-10-20","2022-11-15","USD",93.00,154,"UK10:27|UK12:24|UK14:21|UK16:17|UK18:6|UK4:7|UK6:25|UK8:27"
280069,"2022-08-21 08:39:53.45","#A6B29G",50.00,68.00,93.00,120.90,"2022-10-20","109378400","MCO",1,,,,"",,"A6B29GB6",30067,1001,"2022-10-20","2022-11-15","USD",93.00,190,"UK10:35|UK12:35|UK14:29|UK16:24|UK18:6|UK4:6|UK6:25|UK8:30"
280070,"2022-08-21 08:39:53.45","#W2R85X",50.00,68.00,93.00,120.90,"2022-10-20","109378404","MCO",1,,,,"",,"W2R85XB7",30072,1001,"2022-10-20","2022-11-15","USD",93.00,50,"UK10:6|UK12:6|UK14:6|UK16:6|UK18:6|UK4:6|UK6:7|UK8:7"
280071,"2022-08-21 08:39:53.45","#MNJ8TK",50.00,68.00,93.00,120.90,"2022-10-20","109533844","MCO",1,,,,"",,"MNJ8TKB6",30013,1001,"2022-10-20","2022-11-15","USD",93.00,725,"W28R:15|W28S:8|W30R:103|W30S:91|W32L:45|W32R:123|W32S:82|W34L:37|W34R:122|W34S:11|W36L:19|W36R:48|W38L:7|W38R:14|W40R:0"
280072,"2022-08-21 08:39:53.45","#SQV84P",50.00,68.00,93.00,120.90,"2022-10-20","109533846","MCO",1,,,,"",,"SQV84PB7",30025,1001,"2022-10-20","2022-11-15","USD",93.00,1212,"W28R:26|W28S:8|W30R:168|W30S:161|W32L:82|W32R:192|W32S:147|W34L:70|W34R:201|W34S:15|W36L:36|W36R:72|W38L:11|W38R:23|W40R:0"
280073,"2022-08-21 08:39:53.45","#UPJ2W7",50.00,68.00,93.00,120.90,"2022-10-20","109553356","MCO",1,,,,"",,"UPJ2W7B6",30026,1001,"2022-10-20","2022-11-15","USD",93.00,262,"UK10:51|UK12:50|UK14:41|UK16:30|UK18:2|UK4:11|UK6:34|UK8:43"
280074,"2022-08-21 08:39:53.45","#RE6MSC",50.00,68.00,93.00,120.90,"2022-10-20","109869807","MCO",1,,,,"",,"RE6MSCB7",30067,1001,"2022-10-20","2022-11-15","USD",93.00,39,"W28L32:5|W30L32:8|W32L32:12|W34L32:8|W36L32:6"
280075,"2022-08-21 08:39:53.45","#WQV767",50.00,68.00,93.00,120.90,"2022-10-20","110138343","MCO",1,,,,"",,"WQV767B6",30072,1001,"2022-10-20","2022-11-15","USD",93.00,150,"L:37|M:47|S:41|XS:25"
280076,"2022-08-21 08:39:53.45","AW22Q1S",50.00,68.00,93.00,120.90,"2022-10-20","110156115","MCO",1,,,,"",,"W22Q1SB7",30013,3001,"2022-10-20","2022-11-15","GBP",93.00,100,"W26:5|W28:12|W30:24|W32:29|W34:16|W36:7|W38:7"
280077,"2022-08-21 08:39:53.45","#18CLGB",50.00,68.00,93.00,120.90,"2022-10-20","110216884","MCO",1,,,,"",,"18CLGBB6",30025,3001,"2022-10-20","2022-11-15","USD",93.00,59,"UK10:11|UK12:9|UK14:7|UK16:7|UK18:6|UK4:3|UK6:5|UK8:11"
280078,"2022-08-21 08:39:53.45","#WQVCFY",50.00,68.00,93.00,120.90,"2022-10-20","110230262","MCO",1,,,,"",,"WQVCFYB7",30026,1001,"2022-10-20","2022-11-15","USD",93.00,50,"W25L32:4|W26L32:17|W28L32:12|W30L32:10|W32L32:5|W34L32:2"
280079,"2022-08-21 08:39:53.45","#P3R4RG",50.00,68.00,93.00,120.90,"2022-10-20","110313922","MCO",1,,,,"",,"P3R4RGB6",30067,1001,"2022-10-20","2022-11-15","USD",93.00,325,"UK10:66|UK12:52|UK14:29|UK16:19|UK6:70|UK8:89"
280080,"2022-08-21 08:39:53.45","#WQV4RA",50.00,68.00,93.00,120.90,"2022-10-20","110313923","MCO",1,,,,"",,"WQV4RAB7",30072,1001,"2022-10-20","2022-11-15","USD",93.00,350,"UK10:74|UK12:60|UK14:37|UK16:22|UK6:66|UK8:91"
280081,"2022-08-21 08:39:53.45","#EBPKAX",50.00,68.00,93.00,120.90,"2022-10-20","110683348","MCO",1,,,,"",,"EBPKAXB6",30013,1001,"2022-10-20","2022-11-15","USD",93.00,1550,"W28L32:47|W30L30:202|W30L32:202|W32L30:185|W32L32:264|W32L34:92|W34L30:62|W34L32:233|W34L34:92|W36L32:78|W36L34:62|W38L32:31"
