ACTION,OPTION ID,PO ID,MID CODE
ADD,140290905,500032838311,CNQINSAMQIN
ADD,140657803,500032926992,CNQINSAMQIN
ADD,142324220,500033291395,CNQINSAMQIN
ADD,141705747,500033174284,CNQINSAMQIN
ADD,143021778,500033428523,CNQINSAMQIN
ADD,138038057,500032243473,CNQINSAMQIN
ADD,142406734,500033317577,CNQINSAMQIN
ADD,140832588,500032974340,CNQINSAMQIN
ADD,142739798,500033364351,CNQINSAMQIN
ADD,138494332,500032317740,CNQINSAMQIN
ADD,140562714,500032899718,CNQINSAMQIN
ADD,142822846,500033387015,CNQINSAMQIN
ADD,143080038,500033437595,CNQINSAMQIN
ADD,140914081,500033001700,CNQINSAMQIN
ADD,139613639,500033265831,CNQINSAMQIN
ADD,142514195,500033337469,CNQINSAMQIN
ADD,140566888,500032900622,CNQINSAMQIN
ADD,141500272,500033137439,CNQINSAMQIN
ADD,139924245,500032739588,CNQINSAMQIN
ADD,140912717,500032998571,CNQINSAMQIN
ADD,139797453,500032708257,CNQINSAMQIN
ADD,138900723,500032972601,CNQINSAMQIN
ADD,141105666,500033059046,CNQINSAMQIN
ADD,142844848,500033393741,CNQINSAMQIN
ADD,140625609,500032937591,CNQINSAMQIN
ADD,139080982,500032507197,CNQINSAMQIN
ADD,140134314,500032790722,CNQINSAMQIN
ADD,137802760,500032514260,CNQINSAMQIN
ADD,140912718,500032998574,CNQINSAMQIN
ADD,141502893,500033133509,CNQINSAMQIN
ADD,139734578,500032854588,CNQINSAMQIN
ADD,142288044,500033291509,CNQINSAMQIN
ADD,140911550,500032996995,CNQINSAMQIN
ADD,142323948,500033291236,CNQINSAMQIN
ADD,139306518,500032578699,CNQINSAMQIN
ADD,138494339,500032317749,CNQINSAMQIN
ADD,139076078,500032501635,CNQINSAMQIN
ADD,140911556,500032997028,CNQINSAMQIN
ADD,139797450,500032708248,CNQINSAMQIN
ADD,140561853,500032898742,CNQINSAMQIN
ADD,142086480,500033231965,CNQINSAMQIN
ADD,141533143,500033146970,CNQINSAMQIN
ADD,139800064,500032711735,CNQINSAMQIN
ADD,134822054,500031832422,CNQINSAMQIN
ADD,140625605,500032937570,CNQINSAMQIN
ADD,139768940,500032694785,CNQINSAMQIN
ADD,141242608,500033075876,CNQINSAMQIN
ADD,140290943,500032838396,CNQINSAMQIN
ADD,139250033,500032722819,CNQINSAMQIN
ADD,140914941,500033021882,CNQINSAMQIN
ADD,140914090,500033001751,CNQINSAMQIN
ADD,134167656,500033527012,CNQINSAMQIN
ADD,139794727,500032709606,CNQINSAMQIN
ADD,142803924,500033373217,CNQINSAMQIN
ADD,139760941,500032688667,CNQINSAMQIN
ADD,140133766,500032790481,CNQINSAMQIN
ADD,139075899,500032501022,CNQINSAMQIN
ADD,136643837,500033339488,CNQINSAMQIN
ADD,140657651,500032926315,CNQINSAMQIN
ADD,140134299,500032790677,CNQINSAMQIN
ADD,133976322,500033139264,CNQINSAMQIN
ADD,140291403,500032838555,CNQINSAMQIN
ADD,140048662,500032900764,CNQINSAMQIN
ADD,140912706,500032998535,CNQINSAMQIN
ADD,142910365,500033403705,CNQINSAMQIN
ADD,136643851,500033340037,CNQINSAMQIN
ADD,133032005,500032326655,CNQINSAMQIN
ADD,138900750,500032441144,CNQINSAMQIN
ADD,142740712,500033366488,CNQINSAMQIN
ADD,142294884,500033282102,CNQINSAMQIN
ADD,141857803,500033205839,CNQINSAMQIN
ADD,142086462,500033231914,CNQINSAMQIN
ADD,140832594,500032974367,CNQINSAMQIN
ADD,142294335,500033281225,CNQINSAMQIN
ADD,142406714,500033317537,CNQINSAMQIN
ADD,139076076,500032501621,CNQINSAMQIN
ADD,140657800,500032926989,CNQINSAMQIN
ADD,141105718,500033059052,CNQINSAMQIN
ADD,140566890,500032900628,CNQINSAMQIN
ADD,141857809,500033205842,CNQINSAMQIN
ADD,139734581,500032854591,CNQINSAMQIN
ADD,139076081,500032501653,CNQINSAMQIN
ADD,139982528,500033496549,CNQINSAMQIN
ADD,142824001,500033388082,CNQINSAMQIN
ADD,138518137,500032324772,CNQINSAMQIN
ADD,142972202,500033413404,CNQINSAMQIN
ADD,141935948,500033220583,CNQINSAMQIN
ADD,111359198,500032837178,CNQINSAMQIN
ADD,141857815,500033205845,CNQINSAMQIN
ADD,142972039,500033413172,CNQINSAMQIN
ADD,141529913,500033142319,CNQINSAMQIN
ADD,139986280,500032749455,CNQINSAMQIN
ADD,139734581,500032680420,CNQINSAMQIN
ADD,121834008,500032833593,CNQINSAMQIN
ADD,142844849,500033393744,CNQINSAMQIN
ADD,126418908,500032101104,CNQINSAMQIN
ADD,136643849,500033339963,CNQINSAMQIN
ADD,141932347,500033216428,CNQINSAMQIN
ADD,142045927,500033229249,CNQINSAMQIN
ADD,139250024,500032722816,CNQINSAMQIN
ADD,142122040,500033245491,CNQINSAMQIN
ADD,141663706,500033165601,CNQINSAMQIN
ADD,143083109,500033441101,CNQINSAMQIN
ADD,142803897,500033373166,CNQINSAMQIN
ADD,139924234,500032737551,CNQINSAMQIN
ADD,139251846,500032723152,CNQINSAMQIN
ADD,140566903,500032900667,CNQINSAMQIN
ADD,139250040,500032722821,CNQINSAMQIN
ADD,140134293,500032790659,CNQINSAMQIN
ADD,138900748,500032441143,CNQINSAMQIN
ADD,139924235,500032739578,CNQINSAMQIN
ADD,118971311,500032098233,CNQINSAMQIN
ADD,139768929,500032695168,CNQINSAMQIN
ADD,139762803,500032688969,CNQINSAMQIN
ADD,142350192,500033300940,CNQINSAMQIN
ADD,131044745,500032671958,CNQINSAMQIN
ADD,139797451,500032708251,CNQINSAMQIN
ADD,142972200,500033413402,CNQINSAMQIN
ADD,141935951,500033220583,CNQINSAMQIN
ADD,139796871,500032707115,CNQINSAMQIN
ADD,141533109,500033146868,CNQINSAMQIN
ADD,141532812,500033145681,CNQINSAMQIN
ADD,139760947,500032688056,CNQINSAMQIN
ADD,139075905,500032501057,CNQINSAMQIN
ADD,140562692,500032899652,CNQINSAMQIN
ADD,142514216,500033337527,CNQINSAMQIN
ADD,134728762,500033215361,CNQINSAMQIN
ADD,142327801,500033295310,CNQINSAMQIN
ADD,141857797,500033205836,CNQINSAMQIN
ADD,140311836,500032846847,CNQINSAMQIN
ADD,139076007,500032501468,CNQINSAMQIN
ADD,116709779,500033438562,CNQINSAMQIN
ADD,142170041,500033257591,CNQINSAMQIN
ADD,139306519,500032578700,CNQINSAMQIN
ADD,141932361,500033216442,CNQINSAMQIN
ADD,142167431,500033255746,CNQINSAMQIN
ADD,139924244,500032737577,CNQINSAMQIN
ADD,142509587,500033331862,CNQINSAMQIN
ADD,136643840,500032846098,CNQINSAMQIN
ADD,139760952,500032688071,CNQINSAMQIN
ADD,139101804,500032511608,CNQINSAMQIN
ADD,139107191,500032739508,CNQINSAMQIN
ADD,141663718,500033165637,CNQINSAMQIN
ADD,142167421,500033255672,CNQINSAMQIN
ADD,139734586,500032854594,CNQINSAMQIN
ADD,140657814,500032927003,CNQINSAMQIN
ADD,133032001,500032928629,CNQINSAMQIN
ADD,140562712,500032899712,CNQINSAMQIN
ADD,135621134,500031968948,CNQINSAMQIN
ADD,136855871,500031945841,CNQINSAMQIN
ADD,139251860,500032723154,CNQINSAMQIN
ADD,141103015,500033059075,CNQINSAMQIN
ADD,139768928,500032695163,CNQINSAMQIN
ADD,140290902,500032838302,CNQINSAMQIN
ADD,138518153,500032324790,CNQINSAMQIN
ADD,142509590,500033331871,CNQINSAMQIN
ADD,142843099,500033391746,CNQINSAMQIN
ADD,141529912,500033142316,CNQINSAMQIN
ADD,140562709,500032899703,CNQINSAMQIN
ADD,141104721,500033106360,CNQINSAMQIN
ADD,141217820,500033066265,CNQINSAMQIN
ADD,133218251,500032854341,CNQINSAMQIN
ADD,139985792,500032748499,CNQINSAMQIN
ADD,139762805,500032688975,CNQINSAMQIN
ADD,136643837,500032845886,CNQINSAMQIN
ADD,139076000,500032501447,CNQINSAMQIN
ADD,136999678,500031981028,CNQINSAMQIN
ADD,139760949,500032688062,CNQINSAMQIN
ADD,133433135,500032441104,CNQINSAMQIN
ADD,141105662,500033059045,CNQINSAMQIN
ADD,141932374,500033216455,CNQINSAMQIN
ADD,139800074,500032711765,CNQINSAMQIN
ADD,138900725,500032972603,CNQINSAMQIN
ADD,140566908,500032900682,CNQINSAMQIN
ADD,141495998,500033127869,CNQINSAMQIN
ADD,140657793,500032926982,CNQINSAMQIN
ADD,139796283,500032705486,CNQINSAMQIN
ADD,135593693,500033210918,CNQINSAMQIN
ADD,106638567,500033044545,CNQINSAMQIN
ADD,139076076,500032501622,CNQINSAMQIN
ADD,138900706,500032441113,CNQINSAMQIN
ADD,139046296,500032490492,CNQINSAMQIN
ADD,141935949,500033220583,CNQINSAMQIN
ADD,140566912,500032900694,CNQINSAMQIN
ADD,142431941,500033324321,CNQINSAMQIN
ADD,140911543,500032996948,CNQINSAMQIN
