ACTION,OPTION ID,PO ID,MID CODE
ADD,141664659,500033166465,CNQINSAMQIN
ADD,140566905,500032900673,CNQINSAMQIN
ADD,139076014,500032501489,CNQINSAMQIN
ADD,141103022,500033059076,CNQINSAMQIN
ADD,139105262,500032512445,CNQINSAMQIN
ADD,139760947,500032688684,CNQINSAMQIN
ADD,137462598,500032514229,CNQINSAMQIN
ADD,140911565,500032997056,CNQINSAMQIN
ADD,114304758,500033355794,CNQINSAMQIN
ADD,141308155,500033101448,CNQINSAMQIN
ADD,141415156,500033116015,CNQINSAMQIN
ADD,133716863,500032640520,CNQINSAMQIN
