ACTION,OPTION ID,PO ID,MID CODE
ADD,141932377,500033216458,CNQINSAMQIN
ADD,142972219,500033413421,CNQINSAMQIN
ADD,141463725,500033119674,CNQINSAMQIN
ADD,140657797,500032926986,CNQINSAMQIN
ADD,142201795,500033267036,CNQINSAMQIN
ADD,142972029,500033413162,CNQINSAMQIN
ADD,137467523,500032647523,CNQINSAMQIN
ADD,140912699,500032998495,CNQINSAMQIN
ADD,142431937,500033324317,CNQINSAMQIN
ADD,142170053,500033257627,CNQINSAMQIN
ADD,139800063,500032711852,CNQINSAMQIN
ADD,142327799,500033295304,CNQINSAMQIN
ADD,141500275,500033137448,CNQINSAMQIN
ADD,139250022,500032722816,CNQINSAMQIN
ADD,133426131,500033011634,CNQINSAMQIN
ADD,133534286,500033233939,CNQINSAMQIN
ADD,142167433,500033255748,CNQINSAMQIN
ADD,135496810,500033065643,CNQINSAMQIN
ADD,140290900,500032838297,CNQINSAMQIN
ADD,142043562,500033227789,CNQINSAMQIN
ADD,138781367,500032400085,CNQINSAMQIN
ADD,140566882,500032900604,CNQINSAMQIN
ADD,142972046,500033413179,CNQINSAMQIN
ADD,139759399,500032686034,CNQINSAMQIN
ADD,140914093,500033001767,CNQINSAMQIN
ADD,133484370,500033415707,CNQINSAMQIN
ADD,141935958,500033220584,CNQINSAMQIN
ADD,140914090,500033001752,CNQINSAMQIN
ADD,141219170,500033067732,CNQINSAMQIN
ADD,138900757,500032972620,CNQINSAMQIN
ADD,141065936,500033390412,CNQINSAMQIN
ADD,139760960,500032688095,CNQINSAMQIN
ADD,142972034,500033413167,CNQINSAMQIN
ADD,121834008,500032591746,CNQINSAMQIN
ADD,138683332,500032372658,CNQINSAMQIN
ADD,139076082,500032501658,CNQINSAMQIN
ADD,141500280,500033137463,CNQINSAMQIN
ADD,143080008,500033437535,CNQINSAMQIN
ADD,142823987,500033388078,CNQINSAMQIN
ADD,142090690,500033237998,CNQINSAMQIN
ADD,139762800,500032688960,CNQINSAMQIN
ADD,140134307,500032790701,CNQINSAMQIN
ADD,139076074,500032501605,CNQINSAMQIN
ADD,140562700,500032899676,CNQINSAMQIN
ADD,142294675,500033281538,CNQINSAMQIN
ADD,141415117,500033115898,CNQINSAMQIN
ADD,141524328,500033139279,CNQINSAMQIN
ADD,140832590,500032974346,CNQINSAMQIN
ADD,124228713,500031935298,CNQINSAMQIN
ADD,140134925,500032791367,CNQINSAMQIN
ADD,141532360,500033145178,CNQINSAMQIN
ADD,141308124,500033101439,CNQINSAMQIN
ADD,142090674,500033403652,CNQINSAMQIN
ADD,140657645,500032926297,CNQINSAMQIN
ADD,139250025,500032722816,CNQINSAMQIN
ADD,142323176,500033290940,CNQINSAMQIN
ADD,141533144,500033146973,CNQINSAMQIN
ADD,136717859,500033142105,CNQINSAMQIN
ADD,141857834,500033388076,CNQINSAMQIN
ADD,142045941,500033229277,CNQINSAMQIN
ADD,139586897,500033335089,CNQINSAMQIN
ADD,142972048,500033413181,CNQINSAMQIN
ADD,139075895,500032500988,CNQINSAMQIN
ADD,138683314,500032372594,CNQINSAMQIN
ADD,142841867,500033393512,CNQINSAMQIN
ADD,140566904,500032900670,CNQINSAMQIN
ADD,139760957,500032688086,CNQINSAMQIN
ADD,139712550,500033071969,CNQINSAMQIN
ADD,141532359,500033145176,CNQINSAMQIN
ADD,139076011,500032501480,CNQINSAMQIN
ADD,142910320,500033403663,CNQINSAMQIN
ADD,141857817,500033205846,CNQINSAMQIN
ADD,138494338,500032317748,CNQINSAMQIN
ADD,140133759,500032790460,CNQINSAMQIN
ADD,142327802,500033295313,CNQINSAMQIN
ADD,140561869,500032898762,CNQINSAMQIN
ADD,138518147,500032324784,CNQINSAMQIN
ADD,142327805,500033295322,CNQINSAMQIN
ADD,142845007,500033394214,CNQINSAMQIN
ADD,141415134,500033115949,CNQINSAMQIN
ADD,140134292,500032790656,CNQINSAMQIN
ADD,139790448,500032700977,CNQINSAMQIN
ADD,139983751,500032747161,CNQINSAMQIN
ADD,141533131,500033146934,CNQINSAMQIN
ADD,140562698,500032899670,CNQINSAMQIN
ADD,142169257,500033257522,CNQINSAMQIN
ADD,140912711,500032998552,CNQINSAMQIN
ADD,141415108,500033115871,CNQINSAMQIN
ADD,141308162,500033101449,CNQINSAMQIN
ADD,142514202,500033337488,CNQINSAMQIN
ADD,140566884,500032900610,CNQINSAMQIN
ADD,136643842,500032846713,CNQINSAMQIN
ADD,142432989,500033326445,CNQINSAMQIN
ADD,140566926,500032900736,CNQINSAMQIN
ADD,141105711,500033059051,CNQINSAMQIN
ADD,139768929,500032694752,CNQINSAMQIN
ADD,138599105,500032353695,CNQINSAMQIN
ADD,141704369,500033173227,CNQINSAMQIN
ADD,141857837,500033388077,CNQINSAMQIN
ADD,139625641,500032654685,CNQINSAMQIN
ADD,141415101,500033115850,CNQINSAMQIN
ADD,142323777,500033291116,CNQINSAMQIN
ADD,140415243,500032870128,CNQINSAMQIN
ADD,135591397,500033393763,CNQINSAMQIN
ADD,141308125,500033101440,CNQINSAMQIN
ADD,138781361,500032400067,CNQINSAMQIN
ADD,140566858,500032900532,CNQINSAMQIN
ADD,142514189,500033337452,CNQINSAMQIN
ADD,133032552,500032926439,CNQINSAMQIN
ADD,141495996,500033127867,CNQINSAMQIN
ADD,140134316,500032790728,CNQINSAMQIN
ADD,138518148,500032324785,CNQINSAMQIN
ADD,139768944,500032694797,CNQINSAMQIN
ADD,141529914,500033142322,CNQINSAMQIN
ADD,142045932,500033229260,CNQINSAMQIN
ADD,139734592,500032680453,CNQINSAMQIN
ADD,140561853,500032898741,CNQINSAMQIN
ADD,140911547,500032996975,CNQINSAMQIN
ADD,140914087,500033001733,CNQINSAMQIN
ADD,126084728,500032837178,CNQINSAMQIN
ADD,141529922,500033142346,CNQINSAMQIN
ADD,138930171,500033403649,CNQINSAMQIN
ADD,141102987,500033059071,CNQINSAMQIN
ADD,139768938,500032694779,CNQINSAMQIN
ADD,141529911,500033142313,CNQINSAMQIN
ADD,142997837,500033422743,CNQINSAMQIN
ADD,141500300,500033137523,CNQINSAMQIN
ADD,138683343,500032372691,CNQINSAMQIN
ADD,140566868,500032900562,CNQINSAMQIN
ADD,142167413,500033255653,CNQINSAMQIN
ADD,140561866,500032898757,CNQINSAMQIN
ADD,139080942,500032507076,CNQINSAMQIN
ADD,141105677,500033059054,CNQINSAMQIN
ADD,142327800,500033295307,CNQINSAMQIN
ADD,134159970,500031872568,CNQINSAMQIN
ADD,140914088,500033001737,CNQINSAMQIN
ADD,142169254,500033257513,CNQINSAMQIN
ADD,139076076,500032501623,CNQINSAMQIN
ADD,139790442,500032700959,CNQINSAMQIN
ADD,138683351,500032372715,CNQINSAMQIN
ADD,141664655,500033166453,CNQINSAMQIN
ADD,142169270,500033257561,CNQINSAMQIN
ADD,139797457,500032708269,CNQINSAMQIN
ADD,140561849,500032898736,CNQINSAMQIN
ADD,141490604,500033127326,CNQINSAMQIN
ADD,141101852,500033051110,CNQINSAMQIN
ADD,142046315,500033229384,CNQINSAMQIN
ADD,139760967,500032688116,CNQINSAMQIN
ADD,140415231,500032870092,CNQINSAMQIN
ADD,142323175,500033290939,CNQINSAMQIN
ADD,142972218,500033413420,CNQINSAMQIN
ADD,140561874,500032898768,CNQINSAMQIN
ADD,139796869,500032707113,CNQINSAMQIN
ADD,119173696,500033231849,CNQINSAMQIN
