ACTION,OPTION ID,PO ID,MID CODE
ADD,142043634,500033430987,CNQINSAMQIN
ADD,141105691,500033059055,CNQINSAMQIN
ADD,142433102,500033325939,CNQINSAMQIN
ADD,140912699,500032998497,CNQINSAMQIN
ADD,141664653,500033166447,CNQINSAMQIN
ADD,126084728,500032926019,CNQINSAMQIN
ADD,139625639,500032654681,CNQINSAMQIN
ADD,140134926,500032791370,CNQINSAMQIN
ADD,139982528,500032752736,CNQINSAMQIN
ADD,142822836,500033387011,CNQINSAMQIN
ADD,138900717,500032972595,CNQINSAMQIN
ADD,138683315,500032372600,CNQINSAMQIN
ADD,142910381,500033403721,CNQINSAMQIN
ADD,140309648,500032843051,CNQINSAMQIN
ADD,142739797,500033364348,CNQINSAMQIN
ADD,140562731,500032899769,CNQINSAMQIN
ADD,140290957,500032838432,CNQINSAMQIN
ADD,142997183,500033423362,CNQINSAMQIN
ADD,100320272,500032898713,CNQINSAMQIN
ADD,140911546,500032996968,CNQINSAMQIN
ADD,141529916,500033142328,CNQINSAMQIN
ADD,140562729,500032899763,CNQINSAMQIN
ADD,141415130,500033115937,CNQINSAMQIN
ADD,138518140,500032324776,CNQINSAMQIN
ADD,141242587,500033075813,CNQINSAMQIN
ADD,139306527,500032578708,CNQINSAMQIN
ADD,140912720,500032998580,CNQINSAMQIN
ADD,138683331,500032372655,CNQINSAMQIN
ADD,141500291,500033137496,CNQINSAMQIN
ADD,139924238,500032737562,CNQINSAMQIN
ADD,141502876,500033133458,CNQINSAMQIN
ADD,142167432,500033255747,CNQINSAMQIN
ADD,141308160,500033101442,CNQINSAMQIN
ADD,139075901,500032501035,CNQINSAMQIN
ADD,140832583,500032974320,CNQINSAMQIN
ADD,135621137,500033276045,CNQINSAMQIN
ADD,132987942,500032842010,CNQINSAMQIN
ADD,140562726,500032899754,CNQINSAMQIN
ADD,139924250,500032739602,CNQINSAMQIN
ADD,100320272,500032898714,CNQINSAMQIN
ADD,141308172,500033101451,CNQINSAMQIN
ADD,139797447,500032853934,CNQINSAMQIN
ADD,142972214,500033413416,CNQINSAMQIN
ADD,139075896,500032500996,CNQINSAMQIN
ADD,141462125,500033118121,CNQINSAMQIN
ADD,139080985,500032507209,CNQINSAMQIN
ADD,142327815,500033295352,CNQINSAMQIN
ADD,140290956,500032838429,CNQINSAMQIN
ADD,141308161,500033101449,CNQINSAMQIN
ADD,141105665,500033059053,CNQINSAMQIN
ADD,141532356,500033145170,CNQINSAMQIN
ADD,139729216,500033206237,CNQINSAMQIN
ADD,138683342,500032372688,CNQINSAMQIN
ADD,138900768,500032441156,CNQINSAMQIN
ADD,141500288,500033137487,CNQINSAMQIN
ADD,142201798,500033267039,CNQINSAMQIN
ADD,141704342,500033173173,CNQINSAMQIN
ADD,139102324,500032511395,CNQINSAMQIN
ADD,141415091,500033115820,CNQINSAMQIN
ADD,135621093,500033267219,CNQINSAMQIN
ADD,138683328,500032372644,CNQINSAMQIN
ADD,142455166,500033330397,CNQINSAMQIN
ADD,139306535,500032578717,CNQINSAMQIN
ADD,142169255,500033257516,CNQINSAMQIN
ADD,141105708,500033059051,CNQINSAMQIN
ADD,140657657,500032926333,CNQINSAMQIN
ADD,141415095,500033115832,CNQINSAMQIN
ADD,142822497,500033521966,CNQINSAMQIN
ADD,139762802,500032688966,CNQINSAMQIN
ADD,142805525,500033374416,CNQINSAMQIN
ADD,139251843,500032723151,CNQINSAMQIN
ADD,142122041,500033245494,CNQINSAMQIN
ADD,142807965,500033380675,CNQINSAMQIN
ADD,141935953,500033220584,CNQINSAMQIN
ADD,140697880,500032937637,CNQINSAMQIN
ADD,140911553,500032997013,CNQINSAMQIN
ADD,142974846,500033415713,CNQINSAMQIN
ADD,142433560,500033331431,CNQINSAMQIN
ADD,133892830,500032540270,CNQINSAMQIN
ADD,142972028,500033413161,CNQINSAMQIN
ADD,142972713,500033413858,CNQINSAMQIN
ADD,142086479,500033231962,CNQINSAMQIN
ADD,142167434,500033255678,CNQINSAMQIN
ADD,142122896,500033266358,CNQINSAMQIN
ADD,136643840,500033339559,CNQINSAMQIN
ADD,139768928,500032695162,CNQINSAMQIN
ADD,140912700,500032998502,CNQINSAMQIN
ADD,141932353,500033216434,CNQINSAMQIN
ADD,141415131,500033115940,CNQINSAMQIN
ADD,139768939,500032694782,CNQINSAMQIN
ADD,141415128,500033115931,CNQINSAMQIN
ADD,140075389,500033127882,CNQINSAMQIN
ADD,141380153,500033155597,CNQINSAMQIN
ADD,139046297,500032490495,CNQINSAMQIN
ADD,140697877,500032937137,CNQINSAMQIN
ADD,139625635,500032654674,CNQINSAMQIN
ADD,133888181,500033243656,CNQINSAMQIN
ADD,141502889,500033133497,CNQINSAMQIN
ADD,137154147,500033326815,CNQINSAMQIN
ADD,142431950,500033324330,CNQINSAMQIN
ADD,142845003,500033394202,CNQINSAMQIN
ADD,138683316,500032372605,CNQINSAMQIN
ADD,142086477,500033231956,CNQINSAMQIN
ADD,141415126,500033115925,CNQINSAMQIN
ADD,116747689,500032990365,CNQINSAMQIN
ADD,139076012,500032501483,CNQINSAMQIN
ADD,141308145,500033101436,CNQINSAMQIN
ADD,142122031,500033245464,CNQINSAMQIN
ADD,139796285,500032705488,CNQINSAMQIN
ADD,141415127,500033115928,CNQINSAMQIN
ADD,140415247,500032870140,CNQINSAMQIN
ADD,140309656,500032843075,CNQINSAMQIN
ADD,140914113,500033001842,CNQINSAMQIN
ADD,138781395,500032400200,CNQINSAMQIN
ADD,135599364,500032820341,CNQINSAMQIN
ADD,142455159,500033330376,CNQINSAMQIN
ADD,142514185,500033337440,CNQINSAMQIN
ADD,140859061,500033106303,CNQINSAMQIN
ADD,141524387,500033139298,CNQINSAMQIN
ADD,140437074,500032877162,CNQINSAMQIN
ADD,141415092,500033115823,CNQINSAMQIN
ADD,134609243,500033231861,CNQINSAMQIN
ADD,140566894,500032900640,CNQINSAMQIN
ADD,141500286,500033137481,CNQINSAMQIN
ADD,134609243,500032101112,CNQINSAMQIN
ADD,142997181,500033423356,CNQINSAMQIN
ADD,139250023,500032722822,CNQINSAMQIN
ADD,140291555,500032838687,CNQINSAMQIN
ADD,136528778,500031790292,CNQINSAMQIN
ADD,141105710,500033059051,CNQINSAMQIN
ADD,140657804,500032926993,CNQINSAMQIN
ADD,139733360,500033533876,CNQINSAMQIN
ADD,141500290,500033137493,CNQINSAMQIN
ADD,141102996,500033059078,CNQINSAMQIN
ADD,142122897,500033266361,CNQINSAMQIN
ADD,143316506,500033521697,CNQINSAMQIN
ADD,139768933,500032694764,CNQINSAMQIN
ADD,142455161,500033330382,CNQINSAMQIN
ADD,139250034,500032722825,CNQINSAMQIN
ADD,141496005,500033127878,CNQINSAMQIN
ADD,139964848,500032744512,CNQINSAMQIN
ADD,140415240,500032870119,CNQINSAMQIN
ADD,139964811,500032744496,CNQINSAMQIN
ADD,135599368,500032820342,CNQINSAMQIN
ADD,139924251,500032737596,CNQINSAMQIN
ADD,142972211,500033413413,CNQINSAMQIN
ADD,142910355,500033403695,CNQINSAMQIN
ADD,141308120,500033101439,CNQINSAMQIN
ADD,140625608,500032937586,CNQINSAMQIN
ADD,140860591,500033106359,CNQINSAMQIN
ADD,141935937,500033220581,CNQINSAMQIN
ADD,139986268,500032749419,CNQINSAMQIN
ADD,140134318,500032790734,CNQINSAMQIN
